PAYMENT_ID;PAYMENT_DATE;CASH_FLOW;SUPPLIER_ID;ORDER_ID;EMPLOYEE_ID;WAREHOUSE_ID;PAYMENT_METHOD_ID
22914;2023-10-18 00:00:00;118.09;;22915;;;1
22915;2024-01-26 00:00:00;211.74;;22916;;;4
22916;2024-02-18 00:00:00;409.59;;22917;;;1
22917;2024-07-31 00:00:00;184.4;;22918;;;5
22918;2024-02-17 00:00:00;103.49;;22919;;;7
22919;2023-10-29 00:00:00;34.94;;22920;;;4
22920;2024-03-13 00:00:00;326.55;;22921;;;1
22921;2024-08-25 00:00:00;174.36;;22922;;;2
22922;2024-06-11 00:00:00;105.86;;22923;;;7
22923;2024-03-01 00:00:00;388.22;;22924;;;4
22924;2024-04-01 00:00:00;308.04;;22925;;;3
22925;2024-04-13 00:00:00;93.51;;22926;;;6
22926;2024-05-02 00:00:00;703.46;;22927;;;4
22927;2024-06-19 00:00:00;209.97;;22928;;;3
22928;2023-12-03 00:00:00;119.12;;22929;;;3
22929;2023-10-06 00:00:00;108.79;;22930;;;5
22930;2024-04-13 00:00:00;674.74;;22931;;;7
22931;2023-11-20 00:00:00;96.74;;22932;;;3
22932;2024-05-08 00:00:00;341.41;;22933;;;4
22933;2023-09-29 00:00:00;169.73;;22934;;;4
22934;2024-02-12 00:00:00;29.61;;22935;;;4
22935;2024-02-25 00:00:00;214.89;;22936;;;7
22936;2024-06-16 00:00:00;1130.61;;22937;;;2
22937;2024-07-21 00:00:00;374.93;;22938;;;7
22938;2024-09-08 00:00:00;163.93;;22939;;;5
22939;2023-12-16 00:00:00;297.02;;22940;;;5
22940;2024-01-17 00:00:00;119.67;;22941;;;7
22941;2024-01-17 00:00:00;1289.06;;22942;;;1
22942;2024-03-23 00:00:00;313.63;;22943;;;2
22943;2023-12-31 00:00:00;88.61;;22944;;;5
22944;2024-05-02 00:00:00;366.03;;22945;;;1
22945;2023-12-29 00:00:00;126.49;;22946;;;1
22946;2024-06-23 00:00:00;11.15;;22947;;;2
22947;2023-10-17 00:00:00;312.64;;22948;;;7
22948;2024-06-23 00:00:00;305.28;;22949;;;7
22949;2024-05-22 00:00:00;114.38;;22950;;;7
22950;2024-01-05 00:00:00;95.04;;22951;;;3
22951;2023-10-09 00:00:00;57.22;;22952;;;7
22952;2024-01-12 00:00:00;8.76;;22953;;;5
22953;2024-05-03 00:00:00;122.48;;22954;;;1
22954;2024-04-22 00:00:00;214.63;;22955;;;5
22955;2024-09-10 00:00:00;228.25;;22956;;;1
22956;2023-10-19 00:00:00;2.67;;22957;;;3
22957;2023-10-16 00:00:00;121.62;;22958;;;2
22958;2024-03-19 00:00:00;36.19;;22959;;;5
22959;2023-09-19 00:00:00;41.42;;22960;;;4
22960;2024-08-18 00:00:00;155.74;;22961;;;1
22961;2023-11-18 00:00:00;139.63;;22962;;;2
22962;2023-11-22 00:00:00;214.52;;22963;;;1
22963;2024-09-07 00:00:00;82.82;;22964;;;2
22964;2024-02-09 00:00:00;34.27;;22965;;;4
22965;2024-01-12 00:00:00;63.24;;22966;;;1
22966;2024-09-01 00:00:00;349.34;;22967;;;5
22967;2023-11-28 00:00:00;151.15;;22968;;;4
22968;2023-10-06 00:00:00;520.35;;22969;;;3
22969;2024-03-21 00:00:00;250.5;;22970;;;3
22970;2024-02-22 00:00:00;64.96;;22971;;;5
22971;2024-08-15 00:00:00;161.64;;22972;;;6
22972;2024-03-30 00:00:00;270.66;;22973;;;6
22973;2024-01-05 00:00:00;714.94;;22974;;;3
22974;2023-11-07 00:00:00;83.79;;22975;;;7
22975;2024-03-05 00:00:00;545.46;;22976;;;3
22976;2024-04-10 00:00:00;152.47;;22977;;;7
22977;2023-11-11 00:00:00;36.67;;22978;;;7
22978;2023-10-11 00:00:00;174.56;;22979;;;1
22979;2024-07-16 00:00:00;135.6;;22980;;;2
22980;2023-09-30 00:00:00;107.34;;22981;;;1
22981;2024-01-10 00:00:00;130.75;;22982;;;7
22982;2023-09-28 00:00:00;428.4;;22983;;;5
22983;2024-06-19 00:00:00;298.67;;22984;;;4
22984;2023-11-09 00:00:00;830.72;;22985;;;4
22985;2024-08-24 00:00:00;829.88;;22986;;;3
22986;2024-01-24 00:00:00;204.8;;22987;;;7
22987;2023-12-29 00:00:00;559.57;;22988;;;4
22988;2024-02-23 00:00:00;800.72;;22989;;;7
22989;2023-10-06 00:00:00;42.94;;22990;;;2
22990;2024-05-17 00:00:00;111.06;;22991;;;1
22991;2024-04-06 00:00:00;539.32;;22992;;;7
22992;2023-10-11 00:00:00;687.09;;22993;;;1
22993;2024-08-18 00:00:00;51.4;;22994;;;7
22994;2024-01-25 00:00:00;45.66;;22995;;;6
22995;2023-10-06 00:00:00;75.14;;22996;;;2
22996;2024-06-23 00:00:00;141.56;;22997;;;5
22997;2024-07-11 00:00:00;893.18;;22998;;;3
22998;2023-11-24 00:00:00;420.38;;22999;;;5
22999;2023-09-26 00:00:00;363.66;;23000;;;5
23000;2024-08-20 00:00:00;147.64;;23001;;;5
23001;2024-05-24 00:00:00;246.9;;23002;;;7
23002;2024-05-17 00:00:00;350.04;;23003;;;1
23003;2024-03-25 00:00:00;351.55;;23004;;;6
23004;2024-05-08 00:00:00;415.53;;23005;;;6
23005;2023-12-28 00:00:00;427.14;;23006;;;4
23006;2024-05-03 00:00:00;335.96;;23007;;;6
23007;2024-02-09 00:00:00;368.53;;23008;;;4
23008;2024-01-25 00:00:00;286.21;;23009;;;2
23009;2024-06-04 00:00:00;755.53;;23010;;;6
23010;2024-06-30 00:00:00;131.58;;23011;;;5
23011;2024-01-14 00:00:00;204.57;;23012;;;2
23012;2024-01-24 00:00:00;110.36;;23013;;;2
23013;2024-02-10 00:00:00;107.15;;23014;;;1
23014;2024-07-04 00:00:00;337.29;;23015;;;7
23015;2023-11-03 00:00:00;70.21;;23016;;;2
23016;2023-10-28 00:00:00;177.3;;23017;;;7
23017;2023-10-26 00:00:00;41.12;;23018;;;6
23018;2023-11-19 00:00:00;326.09;;23019;;;3
23019;2024-07-29 00:00:00;363.94;;23020;;;3
23020;2023-09-18 00:00:00;1036.67;;23021;;;4
23021;2024-05-28 00:00:00;696.84;;23022;;;7
23022;2024-08-27 00:00:00;230.81;;23023;;;6
23023;2023-12-19 00:00:00;251.59;;23024;;;1
23024;2024-04-09 00:00:00;148.31;;23025;;;7
23025;2024-04-29 00:00:00;195.88;;23026;;;4
23026;2024-09-10 00:00:00;698.24;;23027;;;1
23027;2023-12-18 00:00:00;350.35;;23028;;;1
23028;2023-11-19 00:00:00;285.66;;23029;;;1
23029;2024-03-10 00:00:00;65.99;;23030;;;6
23030;2024-08-11 00:00:00;259.02;;23031;;;7
23031;2024-08-19 00:00:00;30.61;;23032;;;5
23032;2024-05-28 00:00:00;435.85;;23033;;;5
23033;2023-11-12 00:00:00;79.66;;23034;;;7
23034;2024-05-23 00:00:00;155.19;;23035;;;2
23035;2023-12-31 00:00:00;318.28;;23036;;;3
23036;2023-10-09 00:00:00;105.84;;23037;;;2
23037;2024-08-30 00:00:00;428.18;;23038;;;3
23038;2023-12-23 00:00:00;188.5;;23039;;;4
23039;2024-02-22 00:00:00;39.69;;23040;;;4
23040;2023-12-13 00:00:00;160.87;;23041;;;6
23041;2024-08-16 00:00:00;143.0;;23042;;;7
23042;2023-12-05 00:00:00;145.12;;23043;;;4
23043;2024-09-08 00:00:00;260.16;;23044;;;5
23044;2024-08-05 00:00:00;214.61;;23045;;;6
23045;2024-05-22 00:00:00;38.65;;23046;;;3
23046;2023-11-10 00:00:00;143.25;;23047;;;4
23047;2023-10-01 00:00:00;139.15;;23048;;;3
23048;2024-07-04 00:00:00;49.21;;23049;;;3
23049;2024-08-02 00:00:00;559.9;;23050;;;4
23050;2023-10-31 00:00:00;233.88;;23051;;;2
23051;2024-03-23 00:00:00;142.34;;23052;;;4
23052;2024-07-14 00:00:00;450.09;;23053;;;6
23053;2024-04-01 00:00:00;512.46;;23054;;;6
23054;2024-06-23 00:00:00;145.41;;23055;;;7
23055;2024-08-13 00:00:00;137.65;;23056;;;2
23056;2024-05-12 00:00:00;65.52;;23057;;;3
23057;2024-04-07 00:00:00;410.08;;23058;;;2
23058;2023-11-25 00:00:00;330.59;;23059;;;6
23059;2024-06-25 00:00:00;48.02;;23060;;;7
23060;2024-07-07 00:00:00;325.9;;23061;;;6
23061;2023-12-11 00:00:00;45.52;;23062;;;6
23062;2023-12-01 00:00:00;494.33;;23063;;;4
23063;2024-07-19 00:00:00;226.27;;23064;;;1
23064;2023-11-18 00:00:00;169.19;;23065;;;3
23065;2024-04-21 00:00:00;508.58;;23066;;;1
23066;2023-10-04 00:00:00;171.45;;23067;;;6
23067;2024-06-03 00:00:00;296.02;;23068;;;6
23068;2024-08-02 00:00:00;254.18;;23069;;;2
23069;2024-06-22 00:00:00;136.03;;23070;;;1
23070;2024-04-20 00:00:00;85.9;;23071;;;4
23071;2024-01-10 00:00:00;257.76;;23072;;;5
23072;2024-09-08 00:00:00;335.55;;23073;;;5
23073;2024-09-28 00:00:00;120.44;;23074;;;4
23074;2023-12-06 00:00:00;433.8;;23075;;;7
23075;2024-04-10 00:00:00;261.64;;23076;;;7
23076;2024-02-19 00:00:00;314.48;;23077;;;6
23077;2023-10-11 00:00:00;316.05;;23078;;;2
23078;2024-03-31 00:00:00;261.77;;23079;;;7
23079;2024-07-26 00:00:00;60.5;;23080;;;6
23080;2024-05-20 00:00:00;74.13;;23081;;;4
23081;2023-10-15 00:00:00;119.41;;23082;;;5
23082;2023-10-25 00:00:00;24.24;;23083;;;4
23083;2024-09-16 00:00:00;168.12;;23084;;;5
23084;2023-11-24 00:00:00;60.66;;23085;;;2
23085;2023-12-22 00:00:00;493.63;;23086;;;6
23086;2024-08-08 00:00:00;350.36;;23087;;;6
23087;2024-07-23 00:00:00;13.93;;23088;;;4
23088;2024-01-06 00:00:00;573.7;;23089;;;2
23089;2023-10-03 00:00:00;256.71;;23090;;;3
23090;2024-08-11 00:00:00;158.69;;23091;;;1
23091;2024-08-21 00:00:00;380.83;;23092;;;1
23092;2024-04-14 00:00:00;137.01;;23093;;;6
23093;2024-01-15 00:00:00;174.4;;23094;;;7
23094;2024-06-06 00:00:00;335.2;;23095;;;4
23095;2024-09-05 00:00:00;67.21;;23096;;;4
23096;2024-05-25 00:00:00;226.99;;23097;;;1
23097;2023-11-25 00:00:00;202.51;;23098;;;4
23098;2024-04-20 00:00:00;151.45;;23099;;;3
23099;2024-01-28 00:00:00;259.44;;23100;;;4
23100;2023-09-24 00:00:00;60.16;;23101;;;3
23101;2024-01-19 00:00:00;235.02;;23102;;;7
23102;2024-04-16 00:00:00;49.71;;23103;;;2
23103;2024-08-29 00:00:00;62.19;;23104;;;1
23104;2023-10-31 00:00:00;175.89;;23105;;;6
23105;2023-12-04 00:00:00;62.61;;23106;;;1
23106;2024-05-11 00:00:00;139.31;;23107;;;2
23107;2023-10-17 00:00:00;486.6;;23108;;;1
23108;2024-06-07 00:00:00;262.04;;23109;;;7
23109;2024-04-26 00:00:00;464.18;;23110;;;3
23110;2023-09-07 00:00:00;127.78;;23111;;;7
23111;2024-05-14 00:00:00;384.77;;23112;;;1
23112;2024-03-25 00:00:00;168.06;;23113;;;5
23113;2024-04-23 00:00:00;28.23;;23114;;;2
23114;2023-11-27 00:00:00;606.9;;23115;;;7
23115;2023-10-05 00:00:00;19.79;;23116;;;5
23116;2024-03-05 00:00:00;439.07;;23117;;;1
23117;2024-05-11 00:00:00;421.03;;23118;;;4
23118;2023-10-07 00:00:00;71.34;;23119;;;2
23119;2024-08-21 00:00:00;667.15;;23120;;;6
23120;2023-10-26 00:00:00;80.0;;23121;;;5
23121;2024-08-11 00:00:00;27.13;;23122;;;1
23122;2024-07-25 00:00:00;613.86;;23123;;;1
23123;2024-01-26 00:00:00;184.74;;23124;;;1
23124;2024-08-29 00:00:00;400.08;;23125;;;6
23125;2024-09-14 00:00:00;306.27;;23126;;;6
23126;2024-02-17 00:00:00;153.31;;23127;;;4
23127;2024-04-20 00:00:00;65.0;;23128;;;3
23128;2024-06-22 00:00:00;191.65;;23129;;;7
23129;2023-09-26 00:00:00;180.75;;23130;;;2
23130;2024-09-10 00:00:00;488.44;;23131;;;1
23131;2024-01-17 00:00:00;246.19;;23132;;;6
23132;2023-11-03 00:00:00;149.01;;23133;;;1
23133;2024-06-20 00:00:00;9.95;;23134;;;3
23134;2024-09-06 00:00:00;331.68;;23135;;;4
23135;2023-12-26 00:00:00;195.77;;23136;;;2
23136;2024-06-08 00:00:00;7.53;;23137;;;4
23137;2024-03-25 00:00:00;24.9;;23138;;;7
23138;2024-03-12 00:00:00;747.75;;23139;;;4
23139;2023-10-15 00:00:00;99.55;;23140;;;2
23140;2023-09-23 00:00:00;66.6;;23141;;;6
23141;2024-06-01 00:00:00;200.27;;23142;;;7
23142;2023-12-12 00:00:00;114.1;;23143;;;3
23143;2023-12-14 00:00:00;83.71;;23144;;;5
23144;2024-07-25 00:00:00;392.66;;23145;;;5
23145;2024-04-02 00:00:00;287.29;;23146;;;5
23146;2024-05-22 00:00:00;213.35;;23147;;;6
23147;2024-01-14 00:00:00;339.1;;23148;;;1
23148;2024-08-27 00:00:00;921.32;;23149;;;3
23149;2024-07-20 00:00:00;195.63;;23150;;;6
23150;2024-02-03 00:00:00;250.69;;23151;;;6
23151;2024-02-02 00:00:00;10.05;;23152;;;6
23152;2024-04-10 00:00:00;666.04;;23153;;;1
23153;2024-08-12 00:00:00;66.04;;23154;;;6
23154;2024-07-31 00:00:00;113.38;;23155;;;4
23155;2024-03-15 00:00:00;108.62;;23156;;;3
23156;2024-06-24 00:00:00;612.67;;23157;;;4
23157;2024-04-28 00:00:00;103.41;;23158;;;2
23158;2023-11-01 00:00:00;322.29;;23159;;;5
23159;2024-03-10 00:00:00;11.23;;23160;;;5
23160;2023-11-25 00:00:00;283.15;;23161;;;6
23161;2023-10-09 00:00:00;404.62;;23162;;;5
23162;2023-11-21 00:00:00;501.41;;23163;;;1
23163;2024-02-25 00:00:00;248.92;;23164;;;6
23164;2023-11-19 00:00:00;132.02;;23165;;;5
23165;2024-05-07 00:00:00;315.05;;23166;;;2
23166;2024-09-26 00:00:00;802.81;;23167;;;3
23167;2024-07-20 00:00:00;741.12;;23168;;;2
23168;2024-02-03 00:00:00;388.93;;23169;;;2
23169;2024-01-24 00:00:00;496.56;;23170;;;2
23170;2024-07-22 00:00:00;60.23;;23171;;;2
23171;2023-09-20 00:00:00;350.16;;23172;;;5
23172;2024-08-12 00:00:00;262.86;;23173;;;3
23173;2024-09-01 00:00:00;690.27;;23174;;;7
23174;2023-11-08 00:00:00;72.92;;23175;;;4
23175;2024-06-10 00:00:00;74.7;;23176;;;1
23176;2024-06-14 00:00:00;438.73;;23177;;;2
23177;2023-10-03 00:00:00;85.83;;23178;;;7
23178;2024-07-08 00:00:00;132.18;;23179;;;1
23179;2024-06-08 00:00:00;117.45;;23180;;;2
23180;2024-08-12 00:00:00;390.48;;23181;;;3
23181;2023-09-26 00:00:00;47.55;;23182;;;5
23182;2024-05-06 00:00:00;132.73;;23183;;;6
23183;2024-05-08 00:00:00;105.84;;23184;;;5
23184;2024-08-02 00:00:00;209.02;;23185;;;2
23185;2023-12-18 00:00:00;800.89;;23186;;;1
23186;2023-10-29 00:00:00;98.34;;23187;;;1
23187;2023-11-25 00:00:00;89.01;;23188;;;4
23188;2024-07-14 00:00:00;168.37;;23189;;;4
23189;2024-07-27 00:00:00;51.67;;23190;;;4
23190;2024-04-16 00:00:00;17.1;;23191;;;3
23191;2024-07-03 00:00:00;278.08;;23192;;;4
23192;2024-05-09 00:00:00;340.58;;23193;;;6
23193;2024-05-20 00:00:00;22.8;;23194;;;5
23194;2024-02-11 00:00:00;4.72;;23195;;;4
23195;2024-05-08 00:00:00;2.85;;23196;;;7
23196;2024-02-02 00:00:00;214.2;;23197;;;2
23197;2024-01-24 00:00:00;247.32;;23198;;;1
23198;2023-10-18 00:00:00;240.69;;23199;;;6
23199;2024-06-28 00:00:00;141.26;;23200;;;3
23200;2024-03-08 00:00:00;563.55;;23201;;;6
23201;2023-10-07 00:00:00;247.7;;23202;;;5
23202;2024-02-19 00:00:00;65.01;;23203;;;7
23203;2024-03-12 00:00:00;251.25;;23204;;;5
23204;2023-11-04 00:00:00;185.51;;23205;;;3
23205;2023-12-26 00:00:00;417.91;;23206;;;2
23206;2024-03-09 00:00:00;226.69;;23207;;;7
23207;2024-08-23 00:00:00;83.69;;23208;;;5
23208;2024-01-06 00:00:00;379.26;;23209;;;3
23209;2023-10-13 00:00:00;130.19;;23210;;;6
23210;2024-04-05 00:00:00;83.74;;23211;;;5
23211;2024-06-13 00:00:00;391.25;;23212;;;5
23212;2024-07-28 00:00:00;118.43;;23213;;;4
23213;2024-03-21 00:00:00;41.25;;23214;;;1
23214;2024-02-11 00:00:00;153.1;;23215;;;7
23215;2024-07-26 00:00:00;404.18;;23216;;;1
23216;2024-01-29 00:00:00;147.94;;23217;;;6
23217;2023-09-29 00:00:00;592.03;;23218;;;3
23218;2024-07-15 00:00:00;417.66;;23219;;;7
23219;2024-08-26 00:00:00;174.46;;23220;;;2
23220;2024-03-01 00:00:00;34.02;;23221;;;4
23221;2024-08-12 00:00:00;69.75;;23222;;;5
23222;2023-12-05 00:00:00;312.95;;23223;;;5
23223;2024-02-15 00:00:00;344.06;;23224;;;6
23224;2023-12-25 00:00:00;413.64;;23225;;;5
23225;2024-03-07 00:00:00;398.9;;23226;;;7
23226;2023-09-23 00:00:00;185.39;;23227;;;1
23227;2023-09-13 00:00:00;222.3;;23228;;;3
23228;2024-08-10 00:00:00;76.68;;23229;;;1
23229;2024-05-05 00:00:00;272.7;;23230;;;6
23230;2023-10-06 00:00:00;434.8;;23231;;;5
23231;2024-07-25 00:00:00;92.66;;23232;;;4
23232;2024-03-13 00:00:00;132.68;;23233;;;4
23233;2023-10-29 00:00:00;216.01;;23234;;;5
23234;2023-11-28 00:00:00;546.7;;23235;;;3
23235;2023-12-19 00:00:00;270.04;;23236;;;5
23236;2023-12-05 00:00:00;3668.82;;23237;;;1
23237;2024-04-24 00:00:00;423.16;;23238;;;2
23238;2024-02-28 00:00:00;319.11;;23239;;;4
23239;2023-12-19 00:00:00;206.14;;23240;;;6
23240;2024-02-05 00:00:00;678.05;;23241;;;5
23241;2023-12-01 00:00:00;9.42;;23242;;;5
23242;2024-06-24 00:00:00;246.43;;23243;;;6
23243;2024-02-17 00:00:00;444.5;;23244;;;2
23244;2023-10-04 00:00:00;186.03;;23245;;;3
23245;2023-12-12 00:00:00;429.7;;23246;;;7
23246;2024-06-11 00:00:00;47.84;;23247;;;2
23247;2023-11-15 00:00:00;179.03;;23248;;;2
23248;2024-03-19 00:00:00;259.56;;23249;;;5
23249;2023-12-30 00:00:00;97.94;;23250;;;4
23250;2024-08-20 00:00:00;106.33;;23251;;;5
23251;2023-10-05 00:00:00;388.8;;23252;;;4
23252;2023-12-10 00:00:00;173.17;;23253;;;2
23253;2024-04-10 00:00:00;59.71;;23254;;;5
23254;2024-05-14 00:00:00;207.08;;23255;;;1
23255;2024-06-05 00:00:00;75.73;;23256;;;7
23256;2024-05-29 00:00:00;744.1;;23257;;;1
23257;2024-05-16 00:00:00;43.8;;23258;;;1
23258;2024-01-29 00:00:00;563.0;;23259;;;3
23259;2024-06-13 00:00:00;271.96;;23260;;;1
23260;2024-08-15 00:00:00;615.64;;23261;;;2
23261;2024-01-22 00:00:00;352.7;;23262;;;1
23262;2024-02-24 00:00:00;3.98;;23263;;;2
23263;2024-07-06 00:00:00;606.85;;23264;;;2
23264;2024-08-25 00:00:00;257.85;;23265;;;3
23265;2024-05-01 00:00:00;391.5;;23266;;;7
23266;2023-12-09 00:00:00;399.34;;23267;;;1
23267;2024-06-30 00:00:00;25.31;;23268;;;4
23268;2024-09-06 00:00:00;56.5;;23269;;;3
23269;2024-06-25 00:00:00;373.16;;23270;;;3
23270;2024-08-09 00:00:00;464.97;;23271;;;4
23271;2024-03-23 00:00:00;474.46;;23272;;;6
23272;2024-07-12 00:00:00;254.51;;23273;;;1
23273;2024-09-01 00:00:00;291.22;;23274;;;4
23274;2024-04-25 00:00:00;10.62;;23275;;;5
23275;2024-06-13 00:00:00;133.26;;23276;;;5
23276;2024-05-05 00:00:00;74.71;;23277;;;7
23277;2024-01-27 00:00:00;689.67;;23278;;;5
23278;2023-10-16 00:00:00;178.28;;23279;;;2
23279;2024-09-03 00:00:00;220.64;;23280;;;1
23280;2023-10-22 00:00:00;426.63;;23281;;;4
23281;2023-10-14 00:00:00;213.19;;23282;;;4
23282;2024-06-02 00:00:00;62.98;;23283;;;3
23283;2023-12-07 00:00:00;205.72;;23284;;;4
23284;2023-11-15 00:00:00;111.2;;23285;;;1
23285;2024-06-20 00:00:00;498.43;;23286;;;5
23286;2024-01-24 00:00:00;245.59;;23287;;;5
23287;2024-06-07 00:00:00;87.61;;23288;;;7
23288;2024-09-09 00:00:00;288.53;;23289;;;7
23289;2024-01-10 00:00:00;444.81;;23290;;;3
23290;2024-02-18 00:00:00;61.58;;23291;;;6
23291;2024-01-01 00:00:00;37.96;;23292;;;6
23292;2024-06-02 00:00:00;361.01;;23293;;;5
23293;2024-09-18 00:00:00;19.9;;23294;;;3
23294;2024-05-31 00:00:00;314.69;;23295;;;4
23295;2024-08-23 00:00:00;3.18;;23296;;;6
23296;2024-05-25 00:00:00;41.53;;23297;;;7
23297;2023-12-06 00:00:00;125.66;;23298;;;3
23298;2024-03-28 00:00:00;178.13;;23299;;;3
23299;2024-07-18 00:00:00;293.94;;23300;;;3
23300;2023-12-23 00:00:00;71.02;;23301;;;1
23301;2023-12-16 00:00:00;196.7;;23302;;;5
23302;2024-05-15 00:00:00;469.16;;23303;;;3
23303;2024-02-11 00:00:00;505.11;;23304;;;4
23304;2023-11-14 00:00:00;164.32;;23305;;;1
23305;2024-07-04 00:00:00;939.11;;23306;;;7
23306;2024-06-04 00:00:00;421.1;;23307;;;3
23307;2024-03-13 00:00:00;81.49;;23308;;;2
23308;2024-06-09 00:00:00;444.34;;23309;;;4
23309;2024-01-08 00:00:00;208.03;;23310;;;5
23310;2024-07-01 00:00:00;161.14;;23311;;;7
23311;2024-01-22 00:00:00;213.46;;23312;;;5
23312;2024-02-23 00:00:00;32.9;;23313;;;6
23313;2024-04-25 00:00:00;337.73;;23314;;;6
23314;2024-05-23 00:00:00;43.59;;23315;;;5
23315;2024-01-10 00:00:00;216.13;;23316;;;5
23316;2023-10-23 00:00:00;242.65;;23317;;;4
23317;2024-08-14 00:00:00;25.31;;23318;;;5
23318;2023-10-09 00:00:00;105.25;;23319;;;6
23319;2023-11-16 00:00:00;101.77;;23320;;;7
23320;2023-12-11 00:00:00;37.3;;23321;;;5
23321;2023-11-30 00:00:00;32.24;;23322;;;5
23322;2024-05-28 00:00:00;431.92;;23323;;;4
23323;2024-04-09 00:00:00;47.97;;23324;;;4
23324;2024-08-27 00:00:00;237.36;;23325;;;5
23325;2024-09-16 00:00:00;56.93;;23326;;;3
23326;2024-05-18 00:00:00;10.24;;23327;;;3
23327;2024-04-20 00:00:00;399.16;;23328;;;3
23328;2023-11-26 00:00:00;210.89;;23329;;;2
23329;2024-01-31 00:00:00;266.18;;23330;;;5
23330;2023-11-09 00:00:00;567.72;;23331;;;7
23331;2024-06-01 00:00:00;97.61;;23332;;;4
23332;2024-05-29 00:00:00;15.24;;23333;;;2
23333;2023-10-19 00:00:00;388.84;;23334;;;4
23334;2023-12-10 00:00:00;330.32;;23335;;;2
23335;2024-09-13 00:00:00;173.69;;23336;;;7
23336;2024-08-09 00:00:00;115.24;;23337;;;2
23337;2023-10-26 00:00:00;233.47;;23338;;;7
23338;2024-01-29 00:00:00;106.36;;23339;;;5
23339;2024-05-10 00:00:00;90.26;;23340;;;2
23340;2024-02-28 00:00:00;498.37;;23341;;;5
23341;2024-04-03 00:00:00;88.25;;23342;;;2
23342;2023-10-12 00:00:00;56.26;;23343;;;7
23343;2023-09-22 00:00:00;322.42;;23344;;;7
23344;2024-01-30 00:00:00;248.14;;23345;;;2
23345;2024-04-21 00:00:00;197.17;;23346;;;2
23346;2024-04-07 00:00:00;168.32;;23347;;;6
23347;2024-08-02 00:00:00;35.04;;23348;;;2
23348;2024-02-13 00:00:00;807.63;;23349;;;5
23349;2024-05-30 00:00:00;220.33;;23350;;;1
23350;2024-07-15 00:00:00;9.64;;23351;;;3
23351;2024-07-12 00:00:00;123.25;;23352;;;5
23352;2024-06-22 00:00:00;135.69;;23353;;;5
23353;2024-06-14 00:00:00;1463.7;;23354;;;4
23354;2024-05-19 00:00:00;181.22;;23355;;;1
23355;2024-06-12 00:00:00;352.76;;23356;;;1
23356;2024-06-17 00:00:00;184.98;;23357;;;5
23357;2023-10-18 00:00:00;84.76;;23358;;;1
23358;2024-07-05 00:00:00;78.15;;23359;;;6
23359;2024-06-14 00:00:00;96.81;;23360;;;3
23360;2024-04-28 00:00:00;154.24;;23361;;;2
23361;2024-06-12 00:00:00;160.57;;23362;;;5
23362;2024-05-09 00:00:00;404.0;;23363;;;4
23363;2024-07-04 00:00:00;46.47;;23364;;;1
23364;2023-10-31 00:00:00;8.04;;23365;;;5
23365;2024-08-27 00:00:00;259.24;;23366;;;4
23366;2024-03-02 00:00:00;113.19;;23367;;;7
23367;2023-09-29 00:00:00;437.15;;23368;;;4
23368;2024-06-08 00:00:00;20.24;;23369;;;2
23369;2023-11-01 00:00:00;801.52;;23370;;;5
23370;2024-04-20 00:00:00;94.56;;23371;;;3
23371;2024-03-04 00:00:00;61.56;;23372;;;5
23372;2024-02-28 00:00:00;629.8;;23373;;;7
23373;2024-03-08 00:00:00;101.52;;23374;;;1
23374;2024-03-30 00:00:00;19.02;;23375;;;6
23375;2023-12-17 00:00:00;84.14;;23376;;;7
23376;2024-03-10 00:00:00;146.9;;23377;;;6
23377;2024-08-07 00:00:00;109.26;;23378;;;5
23378;2024-02-25 00:00:00;68.17;;23379;;;4
23379;2024-08-08 00:00:00;342.78;;23380;;;5
23380;2024-08-23 00:00:00;123.24;;23381;;;3
23381;2023-12-03 00:00:00;40.02;;23382;;;6
23382;2023-12-31 00:00:00;319.21;;23383;;;1
23383;2023-10-07 00:00:00;385.41;;23384;;;2
23384;2024-06-04 00:00:00;42.87;;23385;;;6
23385;2024-01-28 00:00:00;470.79;;23386;;;1
23386;2024-05-26 00:00:00;145.47;;23387;;;7
23387;2024-02-06 00:00:00;112.54;;23388;;;2
23388;2023-10-24 00:00:00;312.59;;23389;;;5
23389;2023-10-17 00:00:00;112.86;;23390;;;1
23390;2024-05-23 00:00:00;65.83;;23391;;;3
23391;2024-06-11 00:00:00;196.68;;23392;;;4
23392;2024-06-04 00:00:00;188.83;;23393;;;5
23393;2024-06-19 00:00:00;49.43;;23394;;;6
23394;2023-11-06 00:00:00;432.42;;23395;;;2
23395;2024-08-22 00:00:00;685.49;;23396;;;2
23396;2023-11-22 00:00:00;317.73;;23397;;;7
23397;2023-12-08 00:00:00;115.82;;23398;;;7
23398;2024-05-13 00:00:00;165.24;;23399;;;1
23399;2023-09-26 00:00:00;597.25;;23400;;;2
23400;2023-12-05 00:00:00;44.4;;23401;;;3
23401;2024-08-06 00:00:00;194.7;;23402;;;4
23402;2024-01-18 00:00:00;118.87;;23403;;;5
23403;2024-05-03 00:00:00;115.47;;23404;;;4
23404;2024-01-16 00:00:00;609.21;;23405;;;2
23405;2023-11-26 00:00:00;221.03;;23406;;;5
23406;2023-10-10 00:00:00;318.53;;23407;;;2
23407;2024-03-12 00:00:00;133.27;;23408;;;5
23408;2024-04-10 00:00:00;214.64;;23409;;;1
23409;2023-10-22 00:00:00;105.91;;23410;;;1
