PRODUCT_ID;CASES_PER_PALLET;UNITS_PER_CASE;PRODUCT_NAME;SRP;RECYCLABLE_PACKAGE;LOW_FAT;RETAIL_PRICE;GROSS_WEIGHT;SHELF_WIDTH;PRODUCER_ID;SKU;PRODUCT_CATEGORY_ID;NET_WEIGHT
2168;38;30;Practical orange Coffee;11.06;0;1;11.26;0.334;5.9;103;7750632503386;122;1.611
2169;56;15;Practical orange Dried Fruit;5.88;1;0;5.92;8.549;27.11;99;8199576194048;96;3.094
2170;94;35;Practical orange Pancake Mix;2.67;1;1;2.79;2.221;28.62;47;4452068102065;116;8.859
2171;47;16;Practical orange Pancakes;3.92;0;1;3.77;2.453;10.0;105;8932123057296;29;8.099
2172;22;22;Practical orange Pasta;2.51;0;0;2.33;5.645;20.84;73;3736031473732;148;3.966
2173;47;50;Practical orange Peanut Butter;3.87;1;1;3.99;6.114;25.34;91;5446638862598;116;1.514
2174;57;39;Practical orange Paper Wipes;2.27;0;0;2.39;4.239;14.65;50;1879757867821;163;7.539
2175;77;13;Practical orange Toilet Brushes;5.76;0;0;5.76;1.7;12.69;37;1556995308766;169;1.175
2176;88;3;Practical orange Non-Alcoholic Wine;10.03;0;1;10.13;2.418;8.25;72;5109892644720;165;1.924
2177;36;34;Practical orange Shampoo;3.67;1;0;3.42;3.681;18.58;67;6158204285055;89;2.737
2178;69;33;Practical orange Ibuprofen;8.21;0;0;8.43;4.547;28.86;32;8648888002168;122;7.744
2179;34;8;Practical orange Lightbulbs;3.92;1;1;3.99;3.244;2.02;99;2378573248290;162;2.002
2180;10;3;Practical orange Anchovies;3.94;0;1;4.33;1.158;18.96;28;4706324952411;13;4.368
2181;67;31;Practical orange Wine;17.76;1;0;16.25;6.979;28.9;93;9524660946546;165;9.174
2182;93;31;Practical orange Dried Meat;5.74;0;1;5.79;5.4;24.75;107;7072458232749;68;2.656
2183;62;24;Practical orange Cookies;3.63;0;1;3.44;7.578;11.57;53;6234992265384;140;3.619
2184;37;41;Practical orange Bologna;2.92;0;1;2.99;9.22;4.98;38;9459365762179;58;3.36
2185;95;29;Practical orange Mouthwash;8.0;0;0;8.79;2.99;5.03;97;5375895845048;33;0.651
2186;68;43;Practical orange Sports Magazines;6.95;1;1;6.67;6.569;23.13;106;2719648217546;111;8.369
2187;76;44;Practical orange Shellfish;15.36;1;0;15.99;6.122;25.4;10;1364943888808;29;4.351
2188;16;24;Practical orange Ice Cream;4.72;0;1;4.26;8.738;9.81;16;9873518810241;6;6.978
2189;34;36;Practical orange Sliced Bread;1.93;1;0;1.79;8.348;11.84;34;5414204684204;62;7.319
2190;67;45;Practical orange Batteries;10.39;0;1;10.46;6.157;11.9;85;5496717762232;81;5.7
2191;11;15;Practical orange Hot Dogs;4.83;1;0;4.47;2.962;15.69;45;9595611022242;152;9.309
2192;76;45;Practical orange Sunglasses;14.1;0;1;13.16;8.87;6.12;49;8528118254516;97;1.396
2193;89;8;Practical orange Canned Fruit;2.17;0;1;2.28;7.841;25.9;65;8185333621616;154;7.886
2194;77;8;Practical orange Popcorn;2.39;0;1;2.46;5.11;13.34;76;3412635857068;83;3.65
2195;40;14;Practical orange Soup;2.0;0;1;2.09;6.005;18.36;61;3887329345543;83;3.098
2196;70;40;Practical orange Sardines;3.51;0;0;3.27;5.18;28.78;68;4491164621140;134;7.325
2197;81;8;Practical orange Donuts;3.22;1;0;2.99;4.326;25.04;79;7043274748132;83;5.094
2198;82;33;Practical orange Maps;6.57;1;1;6.05;4.524;4.5;79;2735323501748;106;2.26
2199;72;35;Practical orange Aspirin;6.19;1;1;6.19;9.396;28.31;35;2417795117701;67;9.271
2200;27;30;Practical orange Dish Soap;4.31;1;1;4.61;1.667;29.34;77;1135336200248;158;7.558
2201;67;23;Practical orange Jelly;2.34;1;1;2.55;0.333;15.34;71;8101719681391;84;5.463
2202;35;11;Practical orange Rice;2.69;1;0;2.72;3.624;13.27;85;5189083924439;74;8.414
2203;79;11;Practical orange Milk;3.21;1;1;3.27;1.357;16.52;76;8482509315550;63;9.217
2204;55;26;Practical orange Deodorizers;3.13;0;0;3.08;2.091;3.45;50;5323801022453;108;9.431
2205;32;49;Practical silver Hamburger;3.75;1;0;3.6;5.258;24.3;58;6030734922558;21;3.353
2206;99;27;Practical silver Chocolate Candy;1.8;0;1;1.73;4.754;11.74;87;1495987501440;150;5.786
2207;86;21;Practical silver Fresh Vegetables;3.79;1;0;3.65;3.587;4.09;72;1224061029394;131;8.855
2208;93;25;Practical silver Sauces;3.45;0;1;3.48;4.19;18.81;96;6158155142241;21;2.281
2209;58;7;Practical silver Cleaners;4.71;1;0;4.71;3.863;6.45;106;5554770178325;15;2.156
2210;40;2;Practical silver Eggs;2.11;1;1;2.24;9.011;18.14;112;7422581715142;146;9.685
2211;69;39;Practical silver Personal Hygiene;8.51;1;1;8.63;4.908;9.91;49;8678844452211;52;1.209
2212;74;11;Practical silver Paper Dishes;4.18;1;0;4.32;8.434;11.48;112;5406721189573;46;2.203
2213;87;41;Practical silver Shower Soap;3.6;0;1;3.61;9.955;6.7;47;4512142897280;13;4.387
2214;99;22;Practical silver Pot Scrubbers;2.09;0;1;2.18;5.648;22.73;75;6147995338636;72;8.737
2215;80;14;Practical silver Fresh Fruit;3.34;0;0;3.38;6.352;9.13;84;6074830477523;63;5.474
2216;59;1;Practical silver Fresh Fish;9.75;0;0;9.53;2.332;26.62;43;3030303888194;24;6.509
2217;84;3;Practical silver Dips;3.44;0;1;3.2;0.171;24.62;14;8450856992451;32;4.028
2218;80;49;Practical silver Cold Remedies;8.78;0;1;9.25;6.509;17.55;11;9023176402685;74;1.599
2219;50;11;Practical silver Dehydrated Soup;1.88;0;1;1.92;5.351;23.33;16;9139682450769;40;4.678
2220;29;31;Practical silver Shrimp;21.39;0;0;20.17;5.754;4.47;26;6258038233405;164;0.219
2221;60;24;Practical silver Frozen Vegetables;2.02;0;0;2.17;9.951;19.34;44;7199096365968;139;9.692
2222;66;47;Practical silver Screwdrivers;9.64;1;0;9.79;3.501;26.24;102;5281250665871;61;6.72
2223;93;43;Practical silver Cooking Oil;3.91;1;0;3.98;4.436;27.28;70;6576602503326;139;2.952
2224;29;6;Practical silver Popsicles;3.59;1;1;3.83;0.218;8.92;40;1111118854868;135;3.183
2225;10;50;Practical silver Chips;3.65;0;1;3.82;7.307;2.03;114;3524774899427;139;7.068
2226;22;12;Practical silver Sponges;1.27;1;1;1.33;6.999;1.8;89;4493653804555;138;5.313
2227;84;29;Practical silver French Fries;3.74;1;0;3.45;3.192;15.1;105;2911550586209;89;0.522
2228;78;48;Practical silver Crackers;3.05;0;0;2.76;6.389;4.43;99;9594903593925;35;4.399
2229;41;23;Practical silver Nasal Sprays;7.5;1;1;7.41;5.98;14.95;35;3905869523295;105;2.058
2230;26;47;Practical silver Sour Cream;2.0;0;0;1.99;6.825;14.82;2;3170087430006;121;4.024
2231;93;50;Practical silver Juice;4.68;0;0;4.46;2.248;11.52;91;9142512002218;103;8.448
2232;45;3;Practical silver TV Dinner;3.76;1;1;4.08;8.376;26.73;47;1644281786195;144;1.467
2233;95;7;Practical silver Tofu;3.55;1;0;3.34;1.391;17.03;96;7310953497390;158;4.353
2234;80;39;Practical silver Clams;12.32;1;0;13.27;3.111;23.82;78;4237463202226;53;8.629
2235;38;9;Practical silver Toothbrushes;4.38;1;1;4.29;8.078;24.97;86;1890531072393;9;3.899
2236;96;40;Practical silver Pots and Pans;24.11;1;0;24.18;1.611;26.3;52;7037252842877;94;3.387
2237;35;41;Practical silver Frozen Chicken;5.72;1;0;5.41;9.474;20.77;47;1043717697030;9;9.318
2238;45;21;Practical silver Tools;13.84;0;0;14.03;9.572;7.75;12;1268667677865;109;4.046
2239;87;42;Practical silver Canned Vegetables;1.57;0;1;1.57;7.307;5.56;25;1039920575533;114;5.22
2240;21;28;Practical silver Beer;8.3;1;1;8.34;6.668;28.35;70;5940869361789;105;2.971
2241;96;19;Practical silver Hard Candy;2.18;1;0;2.15;4.807;8.75;99;5305984823313;18;1.204
2242;32;6;Practical silver Auto Magazines;6.62;0;0;6.16;4.305;16.77;90;6323563737547;53;9.717
2243;83;14;Practical silver Deli Salads;5.07;1;1;4.93;6.584;1.7;90;2511881442364;153;4.939
2244;84;24;Practical silver Pot Cleaners;3.04;1;1;2.74;0.206;12.66;70;4728564731314;60;8.081
2245;14;37;Practical silver Bagels;3.61;1;0;3.48;1.664;29.47;51;6006614416615;40;8.256
2246;85;48;Practical silver Pizza;10.96;0;1;10.82;2.159;21.56;40;1911304936155;84;1.182
2247;54;33;Practical silver Cereal;5.32;0;1;5.35;6.297;26.09;79;7717524354753;76;6.222
2248;19;16;Practical silver Home Magazines;7.38;1;1;7.39;3.433;9.37;78;4162628433005;105;2.122
2249;70;8;Practical silver Sugar;2.36;1;1;2.46;8.111;23.17;16;6465756013984;27;1.624
2250;63;4;Practical silver Soda;2.23;1;0;2.34;2.78;19.25;33;7682327009862;27;3.649
2251;31;39;Practical silver Muffins;3.93;1;0;4.2;7.162;7.64;93;5653184227667;86;5.692
2252;68;32;Practical silver Conditioner;5.61;0;1;5.63;1.534;8.43;50;9662954065183;113;0.353
2253;7;21;Practical silver Fashion Magazines;6.8;1;1;6.73;0.662;5.92;10;7285898318850;132;5.149
2254;22;27;Practical silver Oysters;16.58;0;0;14.96;8.564;22.59;73;5302574829286;174;5.792
2255;62;35;Practical silver Candles;3.4;1;0;3.4;0.343;18.6;34;1018463641023;61;7.591
2256;79;13;Practical silver Acetaminophen;5.69;1;1;5.44;8.863;14.47;105;6171051277441;114;9.688
2257;52;1;Practical silver Waffles;2.76;0;0;2.84;2.895;28.61;32;8583887347082;52;4.669
2258;39;16;Practical silver Jam;2.76;1;1;2.96;4.953;15.97;26;6141005638078;33;5.833
2259;90;27;Practical silver Pretzels;3.36;0;0;3.17;1.538;16.8;3;1323375603578;58;6.23
2260;58;36;Practical silver Deli Meats;6.51;1;0;6.0;2.169;16.01;97;5959136358872;24;0.41
2261;63;32;Practical silver Tuna;2.32;1;0;2.1;5.051;9.22;105;3039521035970;109;7.637
2262;45;46;Practical silver Cheese;5.67;1;0;6.02;4.515;5.94;87;9581523608448;6;8.779
2263;85;45;Practical silver Computer Magazines;7.45;0;0;7.1;1.859;9.61;105;1477448258115;113;6.382
2264;5;30;Practical silver Dishwasher Soap;4.24;0;0;3.91;4.917;19.41;16;7873393036843;135;9.211
2265;64;37;Practical silver Gum;0.76;1;0;0.82;7.033;15.53;113;8918049239393;113;1.651
2266;100;4;Practical silver Flavored Drinks;2.06;0;1;1.89;1.077;15.97;63;5785514229196;125;5.058
2267;12;30;Practical silver Cottage Cheese;3.67;0;1;3.48;7.645;8.73;23;4506053252320;58;7.4
2268;28;23;Practical silver Fresh Chicken;6.56;0;0;5.93;6.312;9.18;28;6375088148843;154;8.287
2269;39;34;Practical silver Plastic Utensils;4.24;1;1;4.12;1.84;16.15;104;7077284070858;9;2.574
2270;83;3;Practical silver Preserves;5.12;0;1;4.8;5.338;12.33;12;3709341305870;77;7.161
2271;60;25;Practical silver Nuts;5.93;0;1;5.95;0.135;25.58;102;2944417626877;114;9.73
2272;32;29;Practical silver Yogurt;1.53;1;0;1.52;4.682;27.02;18;4886145633520;131;3.115
2273;98;8;Practical silver Chocolate;2.09;1;0;1.9;9.027;27.12;70;1277659555393;129;6.302
2274;12;37;Practical silver Spices;3.75;0;1;3.46;2.71;13.29;58;7267756923036;80;4.769
2275;73;12;Practical silver Coffee;11.01;1;1;10.17;4.041;20.28;34;5474612007530;92;5.109
2276;53;7;Practical silver Dried Fruit;6.99;1;1;6.41;6.998;4.63;108;8382505576722;125;4.448
2277;40;5;Practical silver Pancake Mix;4.35;1;0;4.69;2.03;11.45;76;2116503572082;24;4.058
2278;57;45;Practical silver Pancakes;3.68;0;1;3.98;1.241;18.28;19;7908026230832;84;0.739
2279;91;37;Practical silver Pasta;2.34;0;1;2.5;6.661;8.47;98;9179409145880;21;9.702
2280;50;28;Practical silver Peanut Butter;3.27;1;0;3.15;0.161;5.53;92;9004309536325;77;6.158
2281;20;11;Practical silver Paper Wipes;2.6;1;0;2.85;7.573;4.89;51;6474178325796;93;4.894
2282;86;19;Practical silver Toilet Brushes;3.85;0;0;3.68;8.409;4.08;114;4565432799692;165;3.222
2283;36;21;Practical silver Non-Alcoholic Wine;5.84;0;1;6.29;1.949;15.04;34;5121088856993;26;8.521
2284;99;46;Practical silver Shampoo;3.61;0;1;3.67;7.571;24.69;48;8708888418470;52;7.779
2285;85;18;Practical silver Ibuprofen;5.2;0;1;4.88;1.147;19.54;70;6369854086902;18;4.015
2286;0;31;Practical silver Lightbulbs;5.12;0;1;5.32;9.699;29.86;57;7578856495552;97;2.331
2287;49;30;Practical silver Anchovies;4.03;0;0;3.8;7.006;19.79;85;6461998209498;138;9.908
2288;3;38;Practical silver Wine;10.88;0;1;9.95;6.07;28.01;27;6841643415648;21;5.488
2289;97;47;Practical silver Dried Meat;8.77;0;1;9.6;0.59;24.94;80;8919148013890;74;6.522
2290;73;27;Practical silver Cookies;4.22;1;0;4.44;8.082;6.01;3;5614908364314;53;6.266
2291;52;20;Practical silver Bologna;3.0;0;1;2.71;4.401;23.34;82;8528420028139;56;0.78
2292;12;40;Practical silver Mouthwash;5.11;0;1;4.75;0.868;16.4;39;4395568816120;130;5.166
2293;91;24;Practical silver Sports Magazines;5.27;0;1;4.94;1.937;5.66;14;3244543811474;81;2.425
2294;55;33;Practical silver Shellfish;14.03;0;1;15.41;3.381;18.22;98;9065328867278;86;8.815
2295;13;13;Practical silver Ice Cream;6.69;0;1;6.5;8.616;26.16;14;4306090868968;152;0.569
2296;22;39;Practical silver Sliced Bread;3.0;0;0;3.27;6.317;18.98;44;9142201445425;108;3.888
2297;34;34;Practical silver Batteries;8.37;1;1;8.63;9.811;6.84;3;3118637977972;122;8.161
2298;8;30;Practical silver Hot Dogs;4.23;0;1;4.2;2.338;21.38;12;8389368209700;81;8.371
2299;81;13;Practical silver Sunglasses;12.41;1;1;13.6;5.364;15.74;74;8007345551468;27;0.362
2300;48;38;Practical silver Canned Fruit;2.58;0;1;2.8;6.432;2.02;73;5392581691947;81;4.587
2301;60;42;Practical silver Popcorn;2.48;1;0;2.73;4.687;14.19;95;7628932155367;158;9.514
2302;23;37;Practical silver Soup;2.91;0;0;2.93;9.807;1.37;17;1807265433484;134;2.572
2303;62;20;Practical silver Sardines;2.78;0;1;2.81;1.513;18.74;93;9001270278423;6;3.283
2304;92;7;Practical silver Donuts;4.77;0;1;5.22;7.807;4.62;47;6502067489238;93;1.064
2305;9;8;Practical silver Maps;3.81;1;0;4.04;1.408;1.34;12;8359207416601;122;3.426
2306;39;18;Practical silver Aspirin;6.75;0;0;6.18;0.313;25.66;56;7207451569906;126;1.493
2307;36;6;Practical silver Dish Soap;4.09;0;1;4.4;0.711;6.83;50;7132493127698;61;0.332
2308;86;40;Practical silver Jelly;2.72;0;0;2.86;1.519;24.54;13;7152083943488;33;8.687
2309;8;21;Practical silver Rice;1.94;0;0;1.78;1.127;23.1;42;7930460325591;52;0.135
2310;55;34;Practical silver Milk;2.28;0;0;2.1;6.296;10.95;72;1231273123886;133;4.404
2311;39;28;Practical silver Deodorizers;5.3;1;0;5.29;6.007;26.67;25;8529205825786;63;9.873
2312;37;39;Practical violet Hamburger;5.44;1;0;5.47;7.727;13.89;80;2389151024809;61;3.961
2313;39;32;Practical violet Chocolate Candy;1.76;0;0;1.91;0.526;4.11;37;6242677642185;94;8.991
2314;70;47;Practical violet Fresh Vegetables;4.07;0;1;3.76;2.709;26.82;40;9590671082360;40;9.678
2315;62;16;Practical violet Sauces;3.58;1;1;3.48;3.912;21.43;19;4147913620690;111;4.342
2316;65;36;Practical violet Cleaners;7.44;0;1;8.1;4.892;25.39;3;8550084013247;58;9.413
2317;95;47;Practical violet Eggs;3.39;1;1;3.17;3.562;5.16;28;6370661921868;18;2.917
2318;61;9;Practical violet Personal Hygiene;6.78;1;1;7.2;0.664;11.9;31;9424734357253;51;5.356
2319;100;5;Practical violet Paper Dishes;3.81;0;0;3.9;4.428;3.5;88;2338997104848;89;3.381
2320;62;30;Practical violet Shower Soap;4.42;1;1;4.21;0.996;11.0;108;1259260443067;56;3.22
2321;94;18;Practical violet Pot Scrubbers;1.76;1;0;1.82;6.879;3.53;112;6682146452348;18;2.192
2322;52;24;Practical violet Fresh Fruit;4.24;0;0;3.9;9.792;4.28;8;8896678363379;163;9.456
2323;16;34;Practical violet Fresh Fish;9.91;0;1;9.88;8.392;29.2;40;1674113480206;104;3.42
2324;83;33;Practical violet Dips;4.33;0;1;4.61;5.705;24.03;77;7377181479795;15;1.823
2325;57;46;Practical violet Cold Remedies;11.4;1;1;10.75;8.924;9.67;18;5080130208830;13;0.744
2326;88;22;Practical violet Dehydrated Soup;1.63;0;1;1.71;5.769;7.41;110;2899159655846;81;9.249
2327;78;43;Practical violet Shrimp;14.04;0;0;13.7;5.426;26.13;61;6288229915894;118;5.577
2328;44;35;Practical violet Frozen Vegetables;3.2;1;1;3.02;7.874;4.82;13;8294692726768;169;8.928
2329;58;43;Practical violet Screwdrivers;9.81;0;0;10.56;9.805;15.34;97;5215564764703;51;8.468
2330;5;25;Practical violet Cooking Oil;6.37;0;0;5.86;6.758;23.11;26;2687597512313;27;2.89
2331;13;14;Practical violet Popsicles;3.28;1;1;3.19;5.779;4.47;81;5910720319240;51;5.216
2332;8;40;Practical violet Chips;4.35;0;0;4.29;5.387;15.36;88;6464328200838;45;6.623
2333;62;20;Practical violet Sponges;1.7;1;0;1.6;4.651;12.24;68;1456571614134;116;4.036
2334;38;23;Practical violet French Fries;3.69;0;1;3.39;7.863;26.58;78;9838670115778;94;8.814
2335;52;29;Practical violet Crackers;3.15;1;1;3.06;6.641;14.59;109;6726753551056;52;0.651
2336;82;30;Practical violet Nasal Sprays;6.5;1;1;6.19;9.01;20.03;26;4831426854805;159;9.743
2337;37;4;Practical violet Sour Cream;2.18;0;1;2.16;8.723;2.03;32;5493294376926;76;7.499
2338;67;22;Practical violet Juice;3.64;0;1;3.82;6.452;11.75;40;8570714276375;129;1.474
2339;14;15;Practical violet TV Dinner;5.89;0;0;5.4;7.734;2.38;88;4578017269683;135;4.652
2340;91;50;Practical violet Tofu;3.66;0;0;3.79;9.719;15.47;107;4961325353383;133;9.413
2341;3;44;Practical violet Clams;13.69;1;1;12.33;6.988;21.7;108;8027671418438;46;9.514
2342;81;28;Practical violet Toothbrushes;2.74;0;0;2.53;3.083;24.89;19;8527915631387;131;7.94
2343;34;16;Practical violet Pots and Pans;24.81;1;0;26.53;7.414;26.43;70;4693004408049;85;5.386
2344;5;20;Practical violet Frozen Chicken;6.42;1;0;6.09;1.706;20.31;96;5230570463319;52;9.137
2345;40;21;Practical violet Tools;15.05;1;1;14.31;4.095;16.87;46;4508159474562;153;1.995
2346;23;18;Practical violet Canned Vegetables;1.75;1;1;1.85;7.991;1.23;99;1720555764035;107;9.658
2347;19;40;Practical violet Beer;11.7;1;1;11.51;2.616;16.46;49;5154475631724;89;1.677
2348;83;35;Practical violet Hard Candy;1.75;0;0;1.82;7.877;21.11;58;4353222780317;154;7.465
2349;46;41;Practical violet Auto Magazines;4.74;1;0;4.86;4.143;16.93;97;9748586653919;72;5.092
2350;8;36;Practical violet Deli Salads;6.32;0;1;6.7;6.399;21.09;15;7406122930710;117;9.046
2351;1;46;Practical violet Pot Cleaners;1.96;0;1;1.91;9.553;3.02;81;3056350963214;167;4.425
2352;43;45;Practical violet Bagels;4.02;0;0;3.79;9.138;20.68;69;2946748403001;159;3.915
2353;11;37;Practical violet Pizza;9.04;1;1;9.9;2.221;23.94;83;4470054135056;26;0.884
2354;90;50;Practical violet Cereal;4.08;0;0;4.35;4.356;25.4;93;6412440564442;167;9.56
2355;2;40;Practical violet Home Magazines;5.39;1;1;5.52;7.306;18.67;41;6537124024475;13;7.836
2356;80;47;Practical violet Sugar;2.59;1;1;2.79;0.785;9.21;24;7096190533198;74;1.373
2357;100;22;Practical violet Soda;2.2;0;1;2.37;6.117;12.2;61;1612161563409;56;8.838
2358;21;48;Practical violet Muffins;3.67;1;1;3.9;0.975;5.76;12;8168854345560;32;3.224
2359;61;44;Practical violet Conditioner;7.09;1;0;6.79;8.21;13.51;89;1057342790943;11;9.308
2360;29;15;Practical violet Fashion Magazines;8.88;1;0;8.38;4.77;27.43;71;3966345191262;87;8.384
2361;50;8;Practical violet Oysters;12.22;1;1;12.55;8.625;11.7;7;8067880225956;108;6.111
2362;40;8;Practical violet Candles;4.37;0;0;4.55;6.519;11.83;99;9216005557376;131;2.833
2363;58;50;Practical violet Acetaminophen;6.87;1;0;6.85;4.391;13.32;3;8803637228166;133;3.2
2364;28;47;Practical violet Waffles;3.33;0;1;3.08;2.317;19.94;78;6778400483526;134;3.863
2365;56;47;Practical violet Jam;2.73;1;1;2.52;7.581;22.31;41;5502047694680;55;4.664
2366;96;4;Practical violet Pretzels;2.17;1;0;2.08;2.694;5.15;11;4400594649802;155;4.291
2367;95;12;Practical violet Deli Meats;10.21;0;0;10.62;2.313;7.14;105;7539679881972;126;8.678
2368;93;5;Practical violet Tuna;2.03;1;0;2.07;1.705;23.1;71;4948848284965;124;3.934
2369;15;10;Practical violet Cheese;4.37;1;1;4.18;9.118;28.51;91;4053485806155;129;1.419
2370;52;34;Practical violet Computer Magazines;7.12;0;1;6.85;8.974;3.63;74;6272042691093;63;6.194
2371;5;24;Practical violet Dishwasher Soap;6.05;0;0;5.78;2.61;26.48;90;2333797742085;167;1.635
2372;80;8;Practical violet Gum;0.99;0;0;0.92;6.405;3.26;111;3655005322759;105;9.694
2373;4;13;Practical violet Flavored Drinks;2.82;1;1;3.06;0.993;17.47;78;2670456583741;139;3.76
2374;30;17;Practical violet Cottage Cheese;3.68;0;0;3.92;2.044;21.09;90;4468635315696;135;3.841
2375;59;15;Practical violet Fresh Chicken;5.69;0;0;5.89;0.112;12.2;8;8921259084845;60;8.925
2376;24;32;Practical violet Plastic Utensils;3.72;1;0;3.75;0.558;16.87;46;9641887631254;134;4.967
2377;47;25;Practical violet Preserves;5.46;1;0;4.95;9.015;12.01;4;3083037091951;47;7.576
2378;4;22;Practical violet Nuts;6.04;1;1;5.82;5.866;8.51;2;5179536349701;122;5.282
2379;74;14;Practical violet Yogurt;1.9;0;1;1.86;0.486;20.69;60;6418473827453;43;0.186
2380;60;3;Practical violet Chocolate;3.05;0;0;2.79;8.878;10.81;61;1594423942072;52;8.36
2381;32;14;Practical violet Spices;4.8;0;0;5.14;8.7;19.95;56;5023032919367;36;0.705
2382;47;36;Practical violet Coffee;10.29;0;1;9.89;1.208;6.11;82;5078078509685;85;1.147
2383;77;28;Practical violet Dried Fruit;5.76;0;0;5.53;2.411;28.95;3;3343372767756;126;5.511
2384;13;6;Practical violet Pancake Mix;3.43;0;0;3.22;9.132;5.63;79;9550590777074;138;0.862
2385;67;17;Practical violet Pancakes;2.79;1;1;2.75;5.944;5.8;1;6337043867275;150;8.568
2386;2;27;Practical violet Pasta;2.23;1;1;2.31;0.183;10.8;8;5129257532908;58;5.991
2387;37;48;Practical violet Peanut Butter;3.02;1;1;3.15;1.651;18.65;37;7517091936529;168;3.881
2388;91;48;Practical violet Paper Wipes;2.31;1;1;2.53;5.174;16.03;12;4995082872960;9;4.214
2389;9;33;Practical violet Toilet Brushes;6.73;1;0;6.71;6.303;15.55;100;4425647977218;111;3.089
2390;62;41;Practical violet Non-Alcoholic Wine;5.68;1;0;5.84;8.305;13.72;55;5605154336604;83;9.726
2391;24;20;Practical violet Shampoo;6.88;1;0;7.14;5.106;16.75;10;1780376628755;69;9.563
2392;19;4;Practical violet Ibuprofen;5.02;0;0;5.41;7.012;25.65;72;3643193797340;31;9.535
2393;56;31;Practical violet Lightbulbs;4.33;1;0;4.06;1.95;4.34;37;5795906248691;86;6.556
2394;50;18;Practical violet Anchovies;5.94;1;0;6.02;6.018;12.21;31;6172208420202;131;3.513
2395;29;49;Practical violet Wine;14.43;0;1;13.42;9.851;13.04;24;3986042360442;51;2.332
2396;97;4;Practical violet Dried Meat;7.35;0;1;6.71;4.181;19.25;49;6225277262254;135;2.753
2397;53;7;Practical violet Cookies;2.91;1;0;2.71;6.753;13.31;42;9831761639431;109;1.435
2398;63;41;Practical violet Bologna;3.63;1;1;3.71;2.186;4.36;79;7206490837226;158;9.055
2399;65;32;Practical violet Mouthwash;4.67;1;0;4.65;9.807;15.96;67;8760620929705;40;7.377
2400;22;5;Practical violet Sports Magazines;5.76;1;0;6.14;6.369;3.48;78;8051011487827;58;2.371
2401;54;41;Practical violet Shellfish;10.08;0;1;9.91;7.297;21.12;68;2735942756321;64;0.923
2402;70;29;Practical violet Ice Cream;4.89;1;0;4.79;3.338;11.19;65;6657079094561;122;7.885
2403;67;36;Practical violet Sliced Bread;2.43;1;1;2.65;5.96;24.01;71;6805607705361;27;3.033
2404;30;35;Practical violet Batteries;5.99;0;1;6.43;5.739;27.38;24;4005975401464;109;1.995
2405;11;38;Practical violet Hot Dogs;4.37;0;0;4.16;4.929;8.81;18;6804597461155;93;2.552
2406;27;39;Practical violet Sunglasses;13.41;1;1;14.66;9.959;19.71;17;9378435086267;154;1.605
