PRODUCT_ID;DEPARTMENT_ID;PRODUCT_CATEGORY_ID;SKU;BRAND;PRODUCT_NAME;GROSS_WEIGHT;NET_WEIGHT;ITEMS_IN_STORE;UNITS_PER_CASE;IS_LOW_FAT;PACKAGE_ID
2457;10;6;84737690174;Siggis;Siggis Organic Yogurt (Vanilla);0.1;0.1;;36;1;1578
2458;10;6;83845782172;Chobani;Chobani Organic Yogurt (Strawberry);0.1;0.1;;36;0;1578
2459;10;6;64391526324;Yoplait;Yoplait Organic Yogurt (Strawberry);0.1;0.1;;36;0;1577
2460;10;6;65247099022;Siggis;Siggis Organic Yogurt (Strawberry);0.1;0.1;;36;0;1577
2461;10;6;67988790452;Chobani;Chobani Organic Yogurt (Blueberry);0.1;0.1;;36;1;1577
2462;10;6;87733855134;Yoplait;Yoplait Organic Yogurt (Blueberry);0.1;0.1;;36;0;1577
2463;10;6;89261425386;Siggis;Siggis Organic Yogurt (Blueberry);0.1;0.1;;36;0;1578
2464;10;6;56741379883;Chobani;Chobani Probiotic Yogurt (Plain);0.1;0.1;;36;1;1578
2465;10;6;72447645543;Yoplait;Yoplait Probiotic Yogurt (Plain);0.1;0.1;;36;0;1577
2466;10;6;57309744329;Siggis;Siggis Probiotic Yogurt (Plain);0.1;0.1;;36;0;1577
2467;10;6;93329040804;Chobani;Chobani Probiotic Yogurt (Vanilla);0.1;0.1;;36;1;1578
2468;10;6;31910870995;Yoplait;Yoplait Probiotic Yogurt (Vanilla);0.1;0.1;;36;0;1577
2469;10;6;48449638047;Siggis;Siggis Probiotic Yogurt (Vanilla);0.1;0.1;;36;0;1578
2470;10;6;51698410431;Chobani;Chobani Probiotic Yogurt (Strawberry);0.1;0.1;;36;1;1578
2471;10;6;30405084773;Yoplait;Yoplait Probiotic Yogurt (Strawberry);0.1;0.1;;36;0;1578
2472;10;6;94539735739;Siggis;Siggis Probiotic Yogurt (Strawberry);0.1;0.1;;36;1;1578
2473;10;6;91718031475;Chobani;Chobani Probiotic Yogurt (Blueberry);0.1;0.1;;36;1;1578
2474;10;6;59501817804;Yoplait;Yoplait Probiotic Yogurt (Blueberry);0.1;0.1;;36;0;1578
2475;10;6;76815465474;Siggis;Siggis Probiotic Yogurt (Blueberry);0.1;0.1;;36;0;1578
2476;10;6;36591068940;Chobani;Chobani Skyr (Plain);0.1;0.1;;36;0;1577
2477;10;6;63096530860;Yoplait;Yoplait Skyr (Plain);0.1;0.1;;36;0;1578
2478;10;6;92623094524;Siggis;Siggis Skyr (Plain);0.1;0.1;;36;0;1578
2479;10;6;14639001873;Chobani;Chobani Skyr (Vanilla);0.1;0.1;;36;1;1578
2480;10;6;14722648464;Yoplait;Yoplait Skyr (Vanilla);0.1;0.1;;36;0;1577
2481;10;6;14624056014;Siggis;Siggis Skyr (Vanilla);0.1;0.1;;36;1;1578
2482;10;6;82771469710;Chobani;Chobani Skyr (Strawberry);0.1;0.1;;36;0;1577
2483;10;6;90522301672;Yoplait;Yoplait Skyr (Strawberry);0.1;0.1;;36;0;1578
2484;10;6;66873163578;Siggis;Siggis Skyr (Strawberry);0.1;0.1;;36;0;1578
2485;10;6;58579969714;Chobani;Chobani Skyr (Blueberry);0.1;0.1;;36;1;1577
2486;10;6;17737908383;Yoplait;Yoplait Skyr (Blueberry);0.1;0.1;;36;0;1577
2487;10;6;87111894830;Siggis;Siggis Skyr (Blueberry);0.1;0.1;;36;1;1577
2488;10;6;21702026683;Chobani;Chobani Kefir (Plain);0.1;0.1;;36;1;1578
2489;10;6;26113230807;Yoplait;Yoplait Kefir (Plain);0.1;0.1;;36;0;1577
2490;10;6;79387621033;Siggis;Siggis Kefir (Plain);0.1;0.1;;36;1;1578
2491;10;6;75898379087;Chobani;Chobani Kefir (Vanilla);0.1;0.1;;36;1;1577
2492;10;6;87034204764;Yoplait;Yoplait Kefir (Vanilla);0.1;0.1;;36;1;1578
2493;10;6;70167800540;Siggis;Siggis Kefir (Vanilla);0.1;0.1;;36;0;1578
2494;10;6;71219395264;Chobani;Chobani Kefir (Strawberry);0.1;0.1;;36;0;1578
2495;10;6;93844891485;Yoplait;Yoplait Kefir (Strawberry);0.1;0.1;;36;1;1577
2496;10;6;69499641229;Siggis;Siggis Kefir (Strawberry);0.1;0.1;;36;0;1577
2497;10;6;81168432289;Chobani;Chobani Kefir (Blueberry);0.1;0.1;;36;0;1578
2498;10;6;41905778009;Yoplait;Yoplait Kefir (Blueberry);0.1;0.1;;36;0;1578
2499;10;6;24147428657;Siggis;Siggis Kefir (Blueberry);0.1;0.1;;36;1;1577
2500;10;6;96069178167;Chobani;Chobani Soy Yogurt (Plain);0.1;0.1;;36;1;1577
2501;10;6;57472624833;Yoplait;Yoplait Soy Yogurt (Plain);0.1;0.1;;36;1;1577
2502;10;6;29470656016;Siggis;Siggis Soy Yogurt (Plain);0.1;0.1;;36;1;1577
2503;10;6;44207465740;Chobani;Chobani Soy Yogurt (Vanilla);0.1;0.1;;36;1;1577
2504;10;6;33399677267;Yoplait;Yoplait Soy Yogurt (Vanilla);0.1;0.1;;36;0;1578
2505;10;6;27752963972;Siggis;Siggis Soy Yogurt (Vanilla);0.1;0.1;;36;0;1578
2506;10;6;39875789951;Chobani;Chobani Soy Yogurt (Strawberry);0.1;0.1;;36;1;1577
2507;10;6;94917440379;Yoplait;Yoplait Soy Yogurt (Strawberry);0.1;0.1;;36;0;1577
2508;10;6;73962706640;Siggis;Siggis Soy Yogurt (Strawberry);0.1;0.1;;36;1;1577
2509;10;6;53268794265;Chobani;Chobani Soy Yogurt (Blueberry);0.1;0.1;;36;1;1578
2510;10;6;64214064356;Yoplait;Yoplait Soy Yogurt (Blueberry);0.1;0.1;;36;1;1577
2511;10;6;88965949399;Siggis;Siggis Soy Yogurt (Blueberry);0.1;0.1;;36;1;1577
2512;10;6;86713313865;Chobani;Chobani Almond Milk Yogurt (Plain);0.1;0.1;;36;0;1577
2513;10;6;89787632504;Yoplait;Yoplait Almond Milk Yogurt (Plain);0.1;0.1;;36;0;1577
2514;10;6;87819027905;Siggis;Siggis Almond Milk Yogurt (Plain);0.1;0.1;;36;1;1578
2515;10;6;67925206072;Chobani;Chobani Almond Milk Yogurt (Vanilla);0.1;0.1;;36;1;1577
2516;10;6;80393387778;Yoplait;Yoplait Almond Milk Yogurt (Vanilla);0.1;0.1;;36;0;1577
2517;10;6;26937739122;Siggis;Siggis Almond Milk Yogurt (Vanilla);0.1;0.1;;36;0;1577
2518;10;6;24113171097;Chobani;Chobani Almond Milk Yogurt (Strawberry);0.1;0.1;;36;1;1578
2519;10;6;16242500473;Yoplait;Yoplait Almond Milk Yogurt (Strawberry);0.1;0.1;;36;0;1577
2520;10;6;71318692798;Siggis;Siggis Almond Milk Yogurt (Strawberry);0.1;0.1;;36;1;1578
2521;10;6;12069471407;Chobani;Chobani Almond Milk Yogurt (Blueberry);0.1;0.1;;36;1;1578
2522;10;6;48630680261;Yoplait;Yoplait Almond Milk Yogurt (Blueberry);0.1;0.1;;36;1;1577
2523;10;6;61908374730;Siggis;Siggis Almond Milk Yogurt (Blueberry);0.1;0.1;;36;1;1578
2524;10;6;56548440266;Chobani;Chobani Coconut Milk Yogurt (Plain);0.1;0.1;;36;0;1577
2525;10;6;15877845810;Yoplait;Yoplait Coconut Milk Yogurt (Plain);0.1;0.1;;36;1;1577
2526;10;6;25689153229;Siggis;Siggis Coconut Milk Yogurt (Plain);0.1;0.1;;36;1;1578
2527;10;6;74893245344;Chobani;Chobani Coconut Milk Yogurt (Vanilla);0.1;0.1;;36;1;1578
2528;10;6;43099132163;Yoplait;Yoplait Coconut Milk Yogurt (Vanilla);0.1;0.1;;36;0;1578
2529;10;6;55980975085;Siggis;Siggis Coconut Milk Yogurt (Vanilla);0.1;0.1;;36;1;1578
2530;10;6;41987960984;Chobani;Chobani Coconut Milk Yogurt (Strawberry);0.1;0.1;;36;1;1578
2531;10;6;92922907196;Yoplait;Yoplait Coconut Milk Yogurt (Strawberry);0.1;0.1;;36;0;1577
2532;10;6;96000094801;Siggis;Siggis Coconut Milk Yogurt (Strawberry);0.1;0.1;;36;1;1578
2533;10;6;63980810169;Chobani;Chobani Coconut Milk Yogurt (Blueberry);0.1;0.1;;36;0;1577
2534;10;6;46202311764;Yoplait;Yoplait Coconut Milk Yogurt (Blueberry);0.1;0.1;;36;0;1577
2535;10;6;64609318303;Siggis;Siggis Coconut Milk Yogurt (Blueberry);0.1;0.1;;36;1;1577
2536;10;6;66216036513;Chobani;Chobani Yogurt with Granola;0.1;0.1;;36;0;1578
2537;10;6;92418339147;Yoplait;Yoplait Yogurt with Granola;0.1;0.1;;36;0;1577
2538;10;6;34990712902;Siggis;Siggis Yogurt with Granola;0.1;0.1;;36;1;1577
2539;10;6;47846710880;Chobani;Chobani Yogurt with Honey;0.1;0.1;;36;1;1578
2540;10;6;30331250826;Yoplait;Yoplait Yogurt with Honey;0.1;0.1;;36;1;1578
2541;10;6;48626303724;Siggis;Siggis Yogurt with Honey;0.1;0.1;;36;1;1578
2542;10;6;70734662952;Chobani;Chobani Yogurt with Fruit Mix;0.1;0.1;;36;1;1577
2543;10;6;67147964404;Yoplait;Yoplait Yogurt with Fruit Mix;0.1;0.1;;36;0;1578
2544;10;6;95878392810;Siggis;Siggis Yogurt with Fruit Mix;0.1;0.1;;36;1;1577
2545;10;6;49390488888;Chobani;Chobani Yogurt with Nuts;0.1;0.1;;36;0;1577
2546;10;6;97229302529;Yoplait;Yoplait Yogurt with Nuts;0.1;0.1;;36;0;1578
2547;10;6;73164007251;Siggis;Siggis Yogurt with Nuts;0.1;0.1;;36;1;1577
2548;10;6;57040617585;Chobani;Chobani Plain Yogurt;0.25;0.22;;12;0;1579
2549;10;6;63041924142;Yoplait;Yoplait Plain Yogurt;0.25;0.22;;12;1;1580
2550;10;6;13674878751;Siggis;Siggis Plain Yogurt;0.25;0.22;;12;1;1580
2551;10;6;39117403198;Chobani;Chobani Vanilla Yogurt;0.25;0.22;;12;0;1580
2552;10;6;64393673361;Yoplait;Yoplait Vanilla Yogurt;0.25;0.22;;12;1;1580
2553;10;6;43764432610;Siggis;Siggis Vanilla Yogurt;0.25;0.22;;12;0;1580
2554;10;6;95796301328;Chobani;Chobani Strawberry Yogurt;0.25;0.22;;12;1;1580
2555;10;6;52789804780;Yoplait;Yoplait Strawberry Yogurt;0.25;0.22;;12;0;1580
2556;10;6;70622094319;Siggis;Siggis Strawberry Yogurt;0.25;0.22;;12;0;1580
2557;10;6;28589216735;Chobani;Chobani Blueberry Yogurt;0.25;0.22;;12;0;1579
2558;10;6;90462987938;Yoplait;Yoplait Blueberry Yogurt;0.25;0.22;;12;1;1580
2559;10;6;26433361283;Siggis;Siggis Blueberry Yogurt;0.25;0.22;;12;1;1579
2560;10;6;96447304486;Chobani;Chobani Greek Yogurt (Plain);0.25;0.22;;12;0;1579
2561;10;6;62957821255;Yoplait;Yoplait Greek Yogurt (Plain);0.25;0.22;;12;0;1579
2562;10;6;72216997575;Siggis;Siggis Greek Yogurt (Plain);0.25;0.22;;12;1;1580
2563;10;6;13723224098;Chobani;Chobani Greek Yogurt (Vanilla);0.25;0.22;;12;0;1579
2564;10;6;11189909961;Yoplait;Yoplait Greek Yogurt (Vanilla);0.25;0.22;;12;0;1580
2565;10;6;91922823197;Siggis;Siggis Greek Yogurt (Vanilla);0.25;0.22;;12;1;1580
2566;10;6;61967586015;Chobani;Chobani Greek Yogurt (Strawberry);0.25;0.22;;12;0;1580
2567;10;6;32148279891;Yoplait;Yoplait Greek Yogurt (Strawberry);0.25;0.22;;12;1;1580
2568;10;6;62569199512;Siggis;Siggis Greek Yogurt (Strawberry);0.25;0.22;;12;0;1580
2569;10;6;73649218051;Chobani;Chobani Greek Yogurt (Blueberry);0.25;0.22;;12;0;1579
2570;10;6;94785098902;Yoplait;Yoplait Greek Yogurt (Blueberry);0.25;0.22;;12;1;1580
2571;10;6;61767448667;Siggis;Siggis Greek Yogurt (Blueberry);0.25;0.22;;12;0;1579
2572;10;6;40467988260;Chobani;Chobani Low-Fat Yogurt (Plain);0.25;0.22;;12;1;1579
2573;10;6;62725260573;Yoplait;Yoplait Low-Fat Yogurt (Plain);0.25;0.22;;12;0;1579
2574;10;6;99637847202;Siggis;Siggis Low-Fat Yogurt (Plain);0.25;0.22;;12;0;1580
2575;10;6;37060113454;Chobani;Chobani Low-Fat Yogurt (Vanilla);0.25;0.22;;12;0;1580
2576;10;6;28897844359;Yoplait;Yoplait Low-Fat Yogurt (Vanilla);0.25;0.22;;12;0;1579
2577;10;6;36126984974;Siggis;Siggis Low-Fat Yogurt (Vanilla);0.25;0.22;;12;1;1580
2578;10;6;17966775717;Chobani;Chobani Low-Fat Yogurt (Strawberry);0.25;0.22;;12;1;1580
2579;10;6;91064214127;Yoplait;Yoplait Low-Fat Yogurt (Strawberry);0.25;0.22;;12;0;1580
2580;10;6;40382653717;Siggis;Siggis Low-Fat Yogurt (Strawberry);0.25;0.22;;12;1;1579
2581;10;6;73910521638;Chobani;Chobani Low-Fat Yogurt (Blueberry);0.25;0.22;;12;1;1579
2582;10;6;25646389722;Yoplait;Yoplait Low-Fat Yogurt (Blueberry);0.25;0.22;;12;1;1579
2583;10;6;18321629392;Siggis;Siggis Low-Fat Yogurt (Blueberry);0.25;0.22;;12;1;1579
2584;10;6;33836411596;Chobani;Chobani Non-Fat Yogurt (Plain);0.25;0.22;;12;1;1580
2585;10;6;97628514621;Yoplait;Yoplait Non-Fat Yogurt (Plain);0.25;0.22;;12;0;1580
2586;10;6;69317177863;Siggis;Siggis Non-Fat Yogurt (Plain);0.25;0.22;;12;1;1579
2587;10;6;46672422020;Chobani;Chobani Non-Fat Yogurt (Vanilla);0.25;0.22;;12;1;1579
2588;10;6;32070867616;Yoplait;Yoplait Non-Fat Yogurt (Vanilla);0.25;0.22;;12;0;1580
2589;10;6;51520234157;Siggis;Siggis Non-Fat Yogurt (Vanilla);0.25;0.22;;12;1;1580
2590;10;6;58969631927;Chobani;Chobani Non-Fat Yogurt (Strawberry);0.25;0.22;;12;1;1579
2591;10;6;15943061466;Yoplait;Yoplait Non-Fat Yogurt (Strawberry);0.25;0.22;;12;1;1580
2592;10;6;73122271275;Siggis;Siggis Non-Fat Yogurt (Strawberry);0.25;0.22;;12;0;1579
2593;10;6;74014429355;Chobani;Chobani Non-Fat Yogurt (Blueberry);0.25;0.22;;12;0;1579
2594;10;6;20551101594;Yoplait;Yoplait Non-Fat Yogurt (Blueberry);0.25;0.22;;12;0;1580
2595;10;6;49796961243;Siggis;Siggis Non-Fat Yogurt (Blueberry);0.25;0.22;;12;0;1579
2596;10;6;34998492183;Chobani;Chobani Organic Yogurt (Plain);0.25;0.22;;12;1;1579
2597;10;6;67589907631;Yoplait;Yoplait Organic Yogurt (Plain);0.25;0.22;;12;1;1579
2598;10;6;35158862600;Siggis;Siggis Organic Yogurt (Plain);0.25;0.22;;12;0;1579
2599;10;6;32601322536;Chobani;Chobani Organic Yogurt (Vanilla);0.25;0.22;;12;0;1580
2600;10;6;98968957186;Yoplait;Yoplait Organic Yogurt (Vanilla);0.25;0.22;;12;0;1580
2601;10;6;72665349197;Siggis;Siggis Organic Yogurt (Vanilla);0.25;0.22;;12;1;1580
2602;10;6;83720980516;Chobani;Chobani Organic Yogurt (Strawberry);0.25;0.22;;12;0;1580
2603;10;6;77823904777;Yoplait;Yoplait Organic Yogurt (Strawberry);0.25;0.22;;12;0;1580
2604;10;6;91949740921;Siggis;Siggis Organic Yogurt (Strawberry);0.25;0.22;;12;0;1579
2605;10;6;66427894281;Chobani;Chobani Organic Yogurt (Blueberry);0.25;0.22;;12;1;1580
2606;10;6;63591191001;Yoplait;Yoplait Organic Yogurt (Blueberry);0.25;0.22;;12;1;1579
2607;10;6;12347115116;Siggis;Siggis Organic Yogurt (Blueberry);0.25;0.22;;12;0;1580
2608;10;6;32632742541;Chobani;Chobani Probiotic Yogurt (Plain);0.25;0.22;;12;1;1579
2609;10;6;50401277201;Yoplait;Yoplait Probiotic Yogurt (Plain);0.25;0.22;;12;1;1579
2610;10;6;75711991422;Siggis;Siggis Probiotic Yogurt (Plain);0.25;0.22;;12;1;1580
2611;10;6;59293999056;Chobani;Chobani Probiotic Yogurt (Vanilla);0.25;0.22;;12;0;1580
2612;10;6;21994519067;Yoplait;Yoplait Probiotic Yogurt (Vanilla);0.25;0.22;;12;0;1579
2613;10;6;29806442857;Siggis;Siggis Probiotic Yogurt (Vanilla);0.25;0.22;;12;1;1579
2614;10;6;91025743443;Chobani;Chobani Probiotic Yogurt (Strawberry);0.25;0.22;;12;0;1580
2615;10;6;73156896940;Yoplait;Yoplait Probiotic Yogurt (Strawberry);0.25;0.22;;12;0;1580
2616;10;6;88636555110;Siggis;Siggis Probiotic Yogurt (Strawberry);0.25;0.22;;12;0;1579
2617;10;6;16127117695;Chobani;Chobani Probiotic Yogurt (Blueberry);0.25;0.22;;12;0;1580
2618;10;6;74398883832;Yoplait;Yoplait Probiotic Yogurt (Blueberry);0.25;0.22;;12;1;1579
2619;10;6;88025850268;Siggis;Siggis Probiotic Yogurt (Blueberry);0.25;0.22;;12;0;1580
2620;10;6;46337249325;Chobani;Chobani Skyr (Plain);0.25;0.22;;12;1;1579
2621;10;6;17103341474;Yoplait;Yoplait Skyr (Plain);0.25;0.22;;12;0;1580
2622;10;6;19076951205;Siggis;Siggis Skyr (Plain);0.25;0.22;;12;1;1580
2623;10;6;68166225525;Chobani;Chobani Skyr (Vanilla);0.25;0.22;;12;0;1580
2624;10;6;30324627563;Yoplait;Yoplait Skyr (Vanilla);0.25;0.22;;12;1;1579
2625;10;6;79977883663;Siggis;Siggis Skyr (Vanilla);0.25;0.22;;12;0;1580
2626;10;6;25582339347;Chobani;Chobani Skyr (Strawberry);0.25;0.22;;12;1;1580
2627;10;6;46199583040;Yoplait;Yoplait Skyr (Strawberry);0.25;0.22;;12;0;1579
2628;10;6;17880914544;Siggis;Siggis Skyr (Strawberry);0.25;0.22;;12;1;1580
2629;10;6;70086773798;Chobani;Chobani Skyr (Blueberry);0.25;0.22;;12;0;1579
2630;10;6;97844697001;Yoplait;Yoplait Skyr (Blueberry);0.25;0.22;;12;0;1580
2631;10;6;21826435443;Siggis;Siggis Skyr (Blueberry);0.25;0.22;;12;1;1580
2632;10;6;19819538588;Chobani;Chobani Kefir (Plain);0.25;0.22;;12;1;1579
2633;10;6;88715922445;Yoplait;Yoplait Kefir (Plain);0.25;0.22;;12;1;1580
2634;10;6;43891846063;Siggis;Siggis Kefir (Plain);0.25;0.22;;12;1;1580
2635;10;6;45028898362;Chobani;Chobani Kefir (Vanilla);0.25;0.22;;12;1;1580
2636;10;6;27805001123;Yoplait;Yoplait Kefir (Vanilla);0.25;0.22;;12;1;1579
2637;10;6;11869852337;Siggis;Siggis Kefir (Vanilla);0.25;0.22;;12;0;1580
2638;10;6;47953046919;Chobani;Chobani Kefir (Strawberry);0.25;0.22;;12;1;1580
2639;10;6;24231585124;Yoplait;Yoplait Kefir (Strawberry);0.25;0.22;;12;0;1579
2640;10;6;70859302242;Siggis;Siggis Kefir (Strawberry);0.25;0.22;;12;1;1579
2641;10;6;18778319438;Chobani;Chobani Kefir (Blueberry);0.25;0.22;;12;1;1580
2642;10;6;76266026933;Yoplait;Yoplait Kefir (Blueberry);0.25;0.22;;12;0;1579
2643;10;6;63304187443;Siggis;Siggis Kefir (Blueberry);0.25;0.22;;12;0;1580
2644;10;6;52636732464;Chobani;Chobani Soy Yogurt (Plain);0.25;0.22;;12;1;1579
2645;10;6;77710181045;Yoplait;Yoplait Soy Yogurt (Plain);0.25;0.22;;12;1;1580
2646;10;6;64801953888;Siggis;Siggis Soy Yogurt (Plain);0.25;0.22;;12;1;1580
2647;10;6;87988525339;Chobani;Chobani Soy Yogurt (Vanilla);0.25;0.22;;12;1;1579
2648;10;6;98179968587;Yoplait;Yoplait Soy Yogurt (Vanilla);0.25;0.22;;12;0;1580
2649;10;6;74100934195;Siggis;Siggis Soy Yogurt (Vanilla);0.25;0.22;;12;1;1580
2650;10;6;36912845847;Chobani;Chobani Soy Yogurt (Strawberry);0.25;0.22;;12;1;1580
2651;10;6;36651557288;Yoplait;Yoplait Soy Yogurt (Strawberry);0.25;0.22;;12;1;1580
2652;10;6;73391274542;Siggis;Siggis Soy Yogurt (Strawberry);0.25;0.22;;12;0;1579
2653;10;6;45315210885;Chobani;Chobani Soy Yogurt (Blueberry);0.25;0.22;;12;0;1580
2654;10;6;10547158007;Yoplait;Yoplait Soy Yogurt (Blueberry);0.25;0.22;;12;1;1579
2655;10;6;59152917237;Siggis;Siggis Soy Yogurt (Blueberry);0.25;0.22;;12;1;1579
2656;10;6;51488856908;Chobani;Chobani Almond Milk Yogurt (Plain);0.25;0.22;;12;1;1580
2657;10;6;61879470728;Yoplait;Yoplait Almond Milk Yogurt (Plain);0.25;0.22;;12;0;1580
2658;10;6;73566293036;Siggis;Siggis Almond Milk Yogurt (Plain);0.25;0.22;;12;1;1579
2659;10;6;80621391841;Chobani;Chobani Almond Milk Yogurt (Vanilla);0.25;0.22;;12;1;1579
2660;10;6;49162301932;Yoplait;Yoplait Almond Milk Yogurt (Vanilla);0.25;0.22;;12;1;1580
2661;10;6;23811667436;Siggis;Siggis Almond Milk Yogurt (Vanilla);0.25;0.22;;12;1;1579
2662;10;6;25528523399;Chobani;Chobani Almond Milk Yogurt (Strawberry);0.25;0.22;;12;0;1579
2663;10;6;48990668359;Yoplait;Yoplait Almond Milk Yogurt (Strawberry);0.25;0.22;;12;1;1580
2664;10;6;63960818427;Siggis;Siggis Almond Milk Yogurt (Strawberry);0.25;0.22;;12;1;1579
2665;10;6;99077400559;Chobani;Chobani Almond Milk Yogurt (Blueberry);0.25;0.22;;12;1;1579
2666;10;6;60033144928;Yoplait;Yoplait Almond Milk Yogurt (Blueberry);0.25;0.22;;12;0;1579
2667;10;6;54180532746;Siggis;Siggis Almond Milk Yogurt (Blueberry);0.25;0.22;;12;1;1580
2668;10;6;22492889490;Chobani;Chobani Coconut Milk Yogurt (Plain);0.25;0.22;;12;0;1579
2669;10;6;75421509839;Yoplait;Yoplait Coconut Milk Yogurt (Plain);0.25;0.22;;12;0;1579
2670;10;6;21874050335;Siggis;Siggis Coconut Milk Yogurt (Plain);0.25;0.22;;12;1;1580
2671;10;6;24079953860;Chobani;Chobani Coconut Milk Yogurt (Vanilla);0.25;0.22;;12;1;1580
2672;10;6;60984057002;Yoplait;Yoplait Coconut Milk Yogurt (Vanilla);0.25;0.22;;12;1;1579
2673;10;6;88111555451;Siggis;Siggis Coconut Milk Yogurt (Vanilla);0.25;0.22;;12;0;1579
2674;10;6;89380711488;Chobani;Chobani Coconut Milk Yogurt (Strawberry);0.25;0.22;;12;1;1579
2675;10;6;26404783015;Yoplait;Yoplait Coconut Milk Yogurt (Strawberry);0.25;0.22;;12;0;1580
2676;10;6;79019580492;Siggis;Siggis Coconut Milk Yogurt (Strawberry);0.25;0.22;;12;1;1580
2677;10;6;63810217983;Chobani;Chobani Coconut Milk Yogurt (Blueberry);0.25;0.22;;12;0;1579
2678;10;6;32136518710;Yoplait;Yoplait Coconut Milk Yogurt (Blueberry);0.25;0.22;;12;0;1579
2679;10;6;48662499972;Siggis;Siggis Coconut Milk Yogurt (Blueberry);0.25;0.22;;12;1;1579
2680;10;6;51238230049;Chobani;Chobani Yogurt with Granola;0.25;0.22;;12;1;1579
2681;10;6;74697030090;Yoplait;Yoplait Yogurt with Granola;0.25;0.22;;12;1;1580
2682;10;6;69841711268;Siggis;Siggis Yogurt with Granola;0.25;0.22;;12;1;1579
2683;10;6;10854549008;Chobani;Chobani Yogurt with Honey;0.25;0.22;;12;1;1579
2684;10;6;94569487928;Yoplait;Yoplait Yogurt with Honey;0.25;0.22;;12;1;1579
2685;10;6;57743656954;Siggis;Siggis Yogurt with Honey;0.25;0.22;;12;0;1579
2686;10;6;23392664062;Chobani;Chobani Yogurt with Fruit Mix;0.25;0.22;;12;0;1579
2687;10;6;94545695942;Yoplait;Yoplait Yogurt with Fruit Mix;0.25;0.22;;12;1;1580
2688;10;6;96128836332;Siggis;Siggis Yogurt with Fruit Mix;0.25;0.22;;12;1;1580
2689;10;6;31023155076;Chobani;Chobani Yogurt with Nuts;0.25;0.22;;12;1;1580
2690;10;6;58920976784;Yoplait;Yoplait Yogurt with Nuts;0.25;0.22;;12;0;1580
2691;10;6;20177395500;Siggis;Siggis Yogurt with Nuts;0.25;0.22;;12;0;1579
2692;14;7;13437588231;Starbucks;Starbucks Ground Coffee (Medium Roast);0.5;0.45;;12;1;1581
2693;14;7;24630039087;Dunkin;Dunkin Ground Coffee (Medium Roast);0.5;0.45;;12;0;1582
2694;14;7;97360496825;Peets Coffee;Peets Coffee Ground Coffee (Medium Roast);0.5;0.45;;12;0;1581
2695;14;7;26911082818;Starbucks;Starbucks Ground Coffee (Dark Roast);0.5;0.45;;12;0;1582
2696;14;7;55718091562;Dunkin;Dunkin Ground Coffee (Dark Roast);0.5;0.45;;12;0;1581
2697;14;7;27375058465;Peets Coffee;Peets Coffee Ground Coffee (Dark Roast);0.5;0.45;;12;0;1582
2698;14;7;40885478457;Starbucks;Starbucks Ground Coffee (Light Roast);0.5;0.45;;12;0;1581
2699;14;7;87599513179;Dunkin;Dunkin Ground Coffee (Light Roast);0.5;0.45;;12;1;1582
2700;14;7;34676732062;Peets Coffee;Peets Coffee Ground Coffee (Light Roast);0.5;0.45;;12;1;1581
2701;14;7;53591749521;Starbucks;Starbucks Espresso Ground Coffee;0.5;0.45;;12;1;1581
2702;14;7;67117782642;Dunkin;Dunkin Espresso Ground Coffee;0.5;0.45;;12;1;1582
2703;14;7;47386238503;Peets Coffee;Peets Coffee Espresso Ground Coffee;0.5;0.45;;12;0;1581
2704;14;7;43826838017;Starbucks;Starbucks French Roast Coffee;0.5;0.45;;12;1;1581
2705;14;7;38924805125;Dunkin;Dunkin French Roast Coffee;0.5;0.45;;12;1;1581
2706;14;7;68129701449;Peets Coffee;Peets Coffee French Roast Coffee;0.5;0.45;;12;1;1582
2707;14;7;61440513463;Starbucks;Starbucks Decaf Ground Coffee;0.5;0.45;;12;0;1582
2708;14;7;79939670664;Dunkin;Dunkin Decaf Ground Coffee;0.5;0.45;;12;1;1582
2709;14;7;49477535436;Peets Coffee;Peets Coffee Decaf Ground Coffee;0.5;0.45;;12;1;1581
2710;14;7;26001073566;Starbucks;Starbucks Colombian Coffee;0.5;0.45;;12;0;1581
2711;14;7;34475202940;Dunkin;Dunkin Colombian Coffee;0.5;0.45;;12;1;1582
2712;14;7;63173770702;Peets Coffee;Peets Coffee Colombian Coffee;0.5;0.45;;12;0;1581
2713;14;7;77274389152;Starbucks;Starbucks Brazilian Coffee;0.5;0.45;;12;1;1581
2714;14;7;40659224947;Dunkin;Dunkin Brazilian Coffee;0.5;0.45;;12;0;1582
2715;14;7;37631116007;Peets Coffee;Peets Coffee Brazilian Coffee;0.5;0.45;;12;1;1581
2716;14;7;39425800713;Starbucks;Starbucks Sumatra Coffee;0.5;0.45;;12;0;1582
2717;14;7;49726362145;Dunkin;Dunkin Sumatra Coffee;0.5;0.45;;12;0;1582
2718;14;7;14075831026;Peets Coffee;Peets Coffee Sumatra Coffee;0.5;0.45;;12;1;1581
2719;14;7;81522846142;Starbucks;Starbucks Kenyan Coffee;0.5;0.45;;12;0;1582
2720;14;7;55128084583;Dunkin;Dunkin Kenyan Coffee;0.5;0.45;;12;1;1581
2721;14;7;78857378856;Peets Coffee;Peets Coffee Kenyan Coffee;0.5;0.45;;12;1;1581
2722;14;7;36308773021;Starbucks;Starbucks Mocha Coffee;0.5;0.45;;12;1;1581
