SHOPPING_CART_ID; DELETED_ON; CREATED_ON; AMOUNT_OF_PRODUCTS; CUSTOMER_ID
14800; ;2024-03-14;6;
14801; ;2024-05-07;5;
14802; ;2024-04-26;2;
14803; ;2024-05-24;4;
14804; ;2024-06-09;11;61
14805; ;2024-02-23;3;
14806; ;2024-02-26;5;
14807; ;2024-06-21;9;
14808; ;2024-02-21;5;
14809; ;2024-03-04;16;
14810; ;2024-03-28;6;
14811; ;2024-03-20;6;
14812; ;2024-03-16;16;
14813; ;2024-04-28;7;
14814; ;2024-06-25;8;
14815; ;2024-01-13;3;
14816; ;2024-06-26;10;
14817; ;2024-03-27;2;
14818; ;2024-02-21;4;
14819; ;2024-02-03;7;75
14820; ;2024-06-27;21;
14821; ;2024-01-21;17;
14822; ;2024-05-06;15;
14823; ;2024-04-11;7;
14824; ;2024-03-25;4;
14825; ;2024-01-27;13;
14826; ;2024-01-12;5;
14827; ;2024-01-02;2;
14828; ;2024-06-11;3;
14829; ;2024-01-23;5;
14830; ;2024-04-19;2;
14831; ;2024-05-25;9;
14832; ;2024-01-17;5;80
14833; ;2024-04-11;2;
14834; ;2024-03-27;4;
14835; ;2024-05-16;5;
14836; ;2024-06-02;18;
14837; ;2024-01-23;30;45
14838; ;2024-06-09;4;
14839; ;2024-05-24;1;
14840; ;2024-03-02;2;
14841; ;2024-04-25;3;
14842; ;2024-04-18;4;
14843; ;2024-04-13;6;
14844; ;2024-06-14;1;
14845; ;2024-05-27;5;27
14846; ;2024-05-13;5;
14847; ;2024-01-18;3;
14848; ;2024-01-14;5;
14849; ;2024-03-13;2;
14850; ;2024-04-23;4;
14851; ;2024-05-25;2;
14852; ;2024-04-13;11;
14853; ;2024-05-19;1;
14854; ;2024-05-17;10;7
14855; ;2024-06-04;7;
14856; ;2024-01-28;13;
14857; ;2024-02-15;1;
14858; ;2024-04-23;4;
14859; ;2024-04-08;14;
14860; ;2024-01-15;3;
14861; ;2024-01-28;3;
14862; ;2024-03-05;12;81
14863; ;2024-06-07;6;
14864; ;2024-02-08;2;
14865; ;2024-05-19;9;
14866; ;2024-06-24;7;
14867; ;2024-05-03;6;
14868; ;2024-04-12;7;
14869; ;2024-04-28;3;
14870; ;2024-05-16;15;
14871; ;2024-05-13;31;
14872; ;2024-04-28;8;35
14873; ;2024-02-29;14;
14874; ;2024-04-25;1;
14875; ;2024-02-03;15;70
14876; ;2024-01-02;5;
14877; ;2024-04-05;5;
14878; ;2024-02-21;13;
14879; ;2024-06-06;7;
14880; ;2024-06-30;3;72
14881; ;2024-05-19;9;
14882; ;2024-03-15;2;
14883; ;2024-03-12;10;
14884; ;2024-05-07;4;
14885; ;2024-06-13;10;
14886; ;2024-04-11;5;
14887; ;2024-04-05;28;
14888; ;2024-03-30;2;84
14889; ;2024-04-07;9;
14890; ;2024-05-26;16;
14891; ;2024-04-23;3;
14892; ;2024-05-06;7;47
14893; ;2024-06-24;5;
14894; ;2024-04-20;1;
14895; ;2024-01-04;1;
14896; ;2024-03-06;21;
14897; ;2024-06-01;8;
14898; ;2024-06-26;12;73
14899; ;2024-01-05;5;
14900; ;2024-01-10;5;
14901; ;2024-02-06;3;
14902; ;2024-05-17;16;
14903; ;2024-01-07;3;
14904; ;2024-06-06;6;
14905; ;2024-01-28;4;2
14906; ;2024-02-13;3;
14907; ;2024-02-09;4;31
14908; ;2024-02-12;3;
14909; ;2024-05-31;1;
14910; ;2024-04-24;9;
14911; ;2024-01-04;5;
14912; ;2024-01-04;5;
14913; ;2024-05-28;4;
14914; ;2024-01-09;17;
14915; ;2024-04-24;2;
14916; ;2024-03-09;4;
14917; ;2024-03-05;4;
14918; ;2024-01-04;6;62
14919; ;2024-02-02;15;
14920; ;2024-06-05;7;
14921; ;2024-02-17;11;
14922; ;2024-06-09;2;
14923; ;2024-05-26;10;
14924; ;2024-06-08;3;
14925; ;2024-02-25;14;
14926; ;2024-06-13;10;
14927; ;2024-06-26;3;
14928; ;2024-06-10;3;
14929; ;2024-02-14;5;
14930; ;2024-06-07;10;
14931; ;2024-05-03;8;
14932; ;2024-04-28;11;
14933; ;2024-03-01;4;
14934; ;2024-04-01;4;
14935; ;2024-05-15;26;
14936; ;2024-01-26;2;
14937; ;2024-03-15;10;
14938; ;2024-03-24;6;
14939; ;2024-03-08;4;
14940; ;2024-06-14;7;
14941; ;2024-03-23;5;
14942; ;2024-03-03;14;
14943; ;2024-06-21;2;
14944; ;2024-04-23;2;
14945; ;2024-04-03;4;
14946; ;2024-03-02;5;
14947; ;2024-06-19;21;
14948; ;2024-05-02;3;
14949; ;2024-06-16;2;
14950; ;2024-06-30;28;
14951; ;2024-05-26;2;
14952; ;2024-04-17;11;
14953; ;2024-01-23;13;
14954; ;2024-02-10;11;
14955; ;2024-01-02;8;
14956; ;2024-04-24;11;
14957; ;2024-06-17;10;14
14958; ;2024-04-24;26;
14959; ;2024-01-03;4;
14960; ;2024-02-16;6;
14961; ;2024-01-14;8;
14962; ;2024-01-25;5;64
14963; ;2024-06-10;23;
14964; ;2024-06-30;4;
14965; ;2024-04-26;4;
14966; ;2024-06-06;5;
14967; ;2024-06-17;3;
14968; ;2024-05-31;10;
14969; ;2024-06-13;4;99
14970; ;2024-05-15;8;
14971; ;2024-01-04;24;
14972; ;2024-05-22;5;
14973; ;2024-06-07;7;
14974; ;2024-05-31;5;
14975; ;2024-03-21;7;
14976; ;2024-03-07;4;
14977; ;2024-03-31;12;
14978; ;2024-02-21;7;
14979; ;2024-02-22;4;
14980; ;2024-05-23;2;
14981; ;2024-01-22;16;
14982; ;2024-04-21;13;
14983; ;2024-04-27;12;
14984; ;2024-05-30;4;
14985; ;2024-04-08;10;
14986; ;2024-03-16;6;
14987; ;2024-02-09;5;
14988; ;2024-06-19;6;
14989; ;2024-05-09;13;
14990; ;2024-05-23;1;
14991; ;2024-03-16;9;
14992; ;2024-01-16;3;
14993; ;2024-03-06;4;
14994; ;2024-02-18;19;
14995; ;2024-02-22;4;
14996; ;2024-06-05;8;
14997; ;2024-03-30;8;
14998; ;2024-02-07;5;
14999; ;2024-01-08;24;
15000; ;2024-06-29;11;
15001; ;2024-03-19;8;
15002; ;2024-01-27;5;
15003; ;2024-01-31;4;
15004; ;2024-02-21;11;
15005; ;2024-06-05;2;
15006; ;2024-04-25;2;
15007; ;2024-04-15;2;
15008; ;2024-05-10;5;
15009; ;2024-01-28;12;
15010; ;2024-05-11;6;
15011; ;2024-04-08;9;
15012; ;2024-05-02;7;73
15013; ;2024-05-25;2;
15014; ;2024-02-01;2;
15015; ;2024-02-21;11;
15016; ;2024-03-25;9;
15017; ;2024-01-09;9;6
15018; ;2024-02-29;32;81
15019; ;2024-06-06;4;
15020; ;2024-01-04;2;
15021; ;2024-02-16;4;
15022; ;2024-01-27;8;
15023; ;2024-04-22;6;
15024; ;2024-01-17;6;
15025; ;2024-05-23;10;
15026; ;2024-05-20;5;
15027; ;2024-03-01;5;33
15028; ;2024-06-12;2;
15029; ;2024-04-08;6;
15030; ;2024-01-05;7;
15031; ;2024-01-18;18;35
15032; ;2024-06-18;10;66
15033; ;2024-04-20;3;
15034; ;2024-06-23;6;27
15035; ;2024-05-29;10;39
15036; ;2024-06-14;5;
15037; ;2024-05-03;5;
15038; ;2024-01-17;12;
15039; ;2024-01-18;5;
15040; ;2024-06-14;3;
15041; ;2024-04-19;17;
15042; ;2024-01-05;2;
15043; ;2024-01-17;10;
15044; ;2024-03-06;4;
15045; ;2024-02-20;15;67
15046; ;2024-01-26;10;
15047; ;2024-05-19;8;
15048; ;2024-04-23;15;
15049; ;2024-03-22;6;1
15050; ;2024-04-01;5;
15051; ;2024-06-21;7;
15052; ;2024-03-19;6;
15053; ;2024-01-27;4;
15054; ;2024-02-09;12;
15055; ;2024-03-08;5;
15056; ;2024-01-08;24;
15057; ;2024-05-30;4;15
15058; ;2024-02-09;4;97
15059; ;2024-04-17;4;
15060; ;2024-02-22;1;
15061; ;2024-04-11;29;
15062; ;2024-05-19;1;
15063; ;2024-01-29;3;88
15064; ;2024-01-28;5;
15065; ;2024-04-13;2;
15066; ;2024-04-14;9;
15067; ;2024-03-29;10;
15068; ;2024-05-27;5;
15069; ;2024-02-10;1;
15070; ;2024-05-12;6;
15071; ;2024-01-05;5;
15072; ;2024-05-23;1;
15073; ;2024-02-13;5;
15074; ;2024-05-01;6;
15075; ;2024-05-29;4;
15076; ;2024-04-13;4;
15077; ;2024-01-03;1;
15078; ;2024-04-24;2;
15079; ;2024-01-20;6;
15080; ;2024-01-07;7;
15081; ;2024-06-22;11;44
15082; ;2024-02-01;2;
15083; ;2024-06-11;2;
15084; ;2024-01-09;4;
15085; ;2024-04-27;18;
15086; ;2024-04-14;2;
15087; ;2024-04-03;1;
15088; ;2024-03-03;11;3
15089; ;2024-06-24;17;
15090; ;2024-01-15;6;
15091; ;2024-04-14;7;
15092; ;2024-01-17;5;
15093; ;2024-04-21;2;
15094; ;2024-04-09;7;
15095; ;2024-02-12;7;19
15096; ;2024-01-28;13;
15097; ;2024-03-30;11;
15098; ;2024-01-02;19;
15099; ;2024-02-19;6;
15100; ;2024-01-05;8;
15101; ;2024-02-21;6;
15102; ;2024-03-28;4;
15103; ;2024-04-11;4;
15104; ;2024-04-10;13;
15105; ;2024-03-06;18;
15106; ;2024-05-07;8;
15107; ;2024-03-22;10;
15108; ;2024-03-13;3;82
15109; ;2024-01-05;3;
15110; ;2024-04-26;8;
15111; ;2024-05-14;4;
15112; ;2024-01-10;3;
15113; ;2024-01-27;15;86
15114; ;2024-05-05;10;
15115; ;2024-05-12;18;
15116; ;2024-05-08;4;
15117; ;2024-04-21;44;
15118; ;2024-02-20;15;
15119; ;2024-02-20;20;
15120; ;2024-04-09;12;
15121; ;2024-05-27;37;
15122; ;2024-03-02;4;
15123; ;2024-01-06;2;
15124; ;2024-03-14;6;
15125; ;2024-01-07;1;76
15126; ;2024-05-10;9;
15127; ;2024-04-21;6;
15128; ;2024-01-17;20;
15129; ;2024-01-21;6;
15130; ;2024-03-15;3;2
15131; ;2024-06-10;6;
15132; ;2024-01-23;21;
15133; ;2024-04-29;3;
15134; ;2024-02-15;2;
15135; ;2024-05-11;3;
15136; ;2024-03-17;4;
15137; ;2024-03-03;28;
15138; ;2024-06-05;25;
15139; ;2024-05-22;3;
15140; ;2024-04-24;3;
15141; ;2024-05-16;3;
15142; ;2024-05-24;4;
15143; ;2024-04-25;6;
15144; ;2024-02-13;9;
15145; ;2024-04-04;13;43
15146; ;2024-03-23;12;
15147; ;2024-01-20;2;
15148; ;2024-06-27;4;
15149; ;2024-01-08;6;
15150; ;2024-01-23;6;
15151; ;2024-05-09;1;
15152; ;2024-05-23;4;
15153; ;2024-03-29;29;
15154; ;2024-03-10;4;
15155; ;2024-01-26;19;
15156; ;2024-04-27;4;
15157; ;2024-06-06;14;
15158; ;2024-01-24;6;
15159; ;2024-06-12;12;
15160; ;2024-06-30;5;
15161; ;2024-02-28;1;
15162; ;2024-06-03;4;
15163; ;2024-06-10;6;
15164; ;2024-04-04;17;
15165; ;2024-06-23;3;41
15166; ;2024-03-20;4;
15167; ;2024-06-01;13;
15168; ;2024-05-29;8;
15169; ;2024-04-05;5;
15170; ;2024-03-23;2;
15171; ;2024-04-09;12;
15172; ;2024-04-22;6;
15173; ;2024-04-08;11;
15174; ;2024-02-27;10;
15175; ;2024-06-26;7;
15176; ;2024-05-22;5;
15177; ;2024-06-03;5;90
15178; ;2024-02-23;4;29
15179; ;2024-05-25;4;
15180; ;2024-04-11;6;
15181; ;2024-05-15;9;
15182; ;2024-05-02;9;
15183; ;2024-03-10;4;
15184; ;2024-02-06;11;
15185; ;2024-05-24;6;
15186; ;2024-02-04;8;
15187; ;2024-03-26;21;
15188; ;2024-05-19;19;
15189; ;2024-04-08;6;
15190; ;2024-02-17;7;
15191; ;2024-06-16;3;
15192; ;2024-03-04;2;
15193; ;2024-04-27;33;
15194; ;2024-01-13;1;
15195; ;2024-04-06;9;
15196; ;2024-05-29;3;
15197; ;2024-05-21;2;
15198; ;2024-03-31;7;56
15199; ;2024-02-24;11;
15200; ;2024-02-01;3;
15201; ;2024-04-17;10;
15202; ;2024-03-27;4;
15203; ;2024-04-06;3;
15204; ;2024-03-01;6;
15205; ;2024-03-17;37;
15206; ;2024-02-03;24;
15207; ;2024-01-07;10;
15208; ;2024-01-08;7;
15209; ;2024-04-27;4;
15210; ;2024-06-19;18;37
15211; ;2024-02-16;18;33
15212; ;2024-03-02;6;
15213; ;2024-03-24;13;
15214; ;2024-02-16;12;
15215; ;2024-03-22;6;
15216; ;2024-04-06;4;
15217; ;2024-02-28;5;
15218; ;2024-01-16;6;
15219; ;2024-02-21;2;
15220; ;2024-05-04;4;
15221; ;2024-01-19;3;
15222; ;2024-04-12;9;
15223; ;2024-02-14;10;
15224; ;2024-05-14;42;
15225; ;2024-03-27;4;
15226; ;2024-01-23;7;
15227; ;2024-05-13;18;12
15228; ;2024-02-05;3;
15229; ;2024-01-13;4;
15230; ;2024-05-08;8;
15231; ;2024-03-20;3;
15232; ;2024-06-03;11;
15233; ;2024-02-18;19;
15234; ;2024-01-26;7;
15235; ;2024-02-16;11;
15236; ;2024-01-31;5;
15237; ;2024-04-15;3;
15238; ;2024-05-15;3;94
15239; ;2024-06-05;7;22
15240; ;2024-05-28;4;
15241; ;2024-02-15;9;
15242; ;2024-05-27;6;
15243; ;2024-06-12;13;
15244; ;2024-02-14;11;
15245; ;2024-03-28;4;
15246; ;2024-05-22;16;81
15247; ;2024-02-26;3;
15248; ;2024-03-02;14;
15249; ;2024-06-28;8;
15250; ;2024-06-16;3;
15251; ;2024-03-04;2;23
15252; ;2024-01-27;18;
15253; ;2024-06-03;9;
15254; ;2024-03-03;5;
15255; ;2024-04-17;8;
15256; ;2024-03-24;7;
15257; ;2024-03-20;13;
15258; ;2024-05-24;5;
15259; ;2024-04-19;6;10
15260; ;2024-03-01;9;
15261; ;2024-02-18;1;51
15262; ;2024-06-11;6;
15263; ;2024-03-05;11;
15264; ;2024-02-22;4;
15265; ;2024-05-17;6;
15266; ;2024-04-28;9;
15267; ;2024-06-08;5;
15268; ;2024-03-30;12;
15269; ;2024-05-04;10;
15270; ;2024-03-31;3;
15271; ;2024-02-20;15;
15272; ;2024-03-17;5;
15273; ;2024-05-19;4;
15274; ;2024-01-19;9;
15275; ;2024-04-28;7;5
15276; ;2024-05-31;8;
15277; ;2024-01-25;4;
15278; ;2024-02-25;7;
15279; ;2024-04-09;2;
15280; ;2024-02-08;7;
15281; ;2024-01-08;2;88
15282; ;2024-03-09;8;
15283; ;2024-01-07;2;
15284; ;2024-05-07;1;
15285; ;2024-02-26;5;
15286; ;2024-02-01;5;65
15287; ;2024-01-16;4;
15288; ;2024-02-11;1;
15289; ;2024-02-24;5;
15290; ;2024-01-02;15;
15291; ;2024-04-09;7;71
15292; ;2024-06-11;3;
15293; ;2024-01-30;5;
15294; ;2024-04-24;7;
15295; ;2024-05-26;3;
15296; ;2024-02-06;44;
15297; ;2024-02-04;9;
15298; ;2024-05-24;11;
15299; ;2024-02-27;4;
15300; ;2024-02-07;8;5
15301; ;2024-06-06;11;
15302; ;2024-04-10;19;
15303; ;2024-05-29;8;91
15304; ;2024-03-22;9;
15305; ;2024-01-27;19;
15306; ;2024-01-04;7;
15307; ;2024-04-19;17;
15308; ;2024-03-10;9;
15309; ;2024-05-29;12;
15310; ;2024-01-26;5;
15311; ;2024-03-22;3;
15312; ;2024-06-23;31;
15313; ;2024-01-31;3;
15314; ;2024-04-17;9;
15315; ;2024-02-03;4;
15316; ;2024-03-25;18;
15317; ;2024-01-18;4;
15318; ;2024-06-04;2;78
15319; ;2024-04-11;4;
15320; ;2024-05-27;1;
15321; ;2024-05-10;19;
15322; ;2024-02-02;5;
15323; ;2024-02-23;5;63
15324; ;2024-02-11;2;
15325; ;2024-05-08;7;
15326; ;2024-04-19;30;
15327; ;2024-06-24;37;
15328; ;2024-04-20;3;
15329; ;2024-05-19;14;96
15330; ;2024-02-25;23;
15331; ;2024-02-09;6;
15332; ;2024-06-25;19;
15333; ;2024-06-13;3;
15334; ;2024-05-29;3;
15335; ;2024-05-05;21;
15336; ;2024-05-28;11;100
15337; ;2024-05-02;5;
15338; ;2024-01-29;3;83
15339; ;2024-05-23;1;
15340; ;2024-04-24;3;
15341; ;2024-02-12;3;
15342; ;2024-04-06;10;
15343; ;2024-01-14;5;
15344; ;2024-01-18;10;
15345; ;2024-04-01;13;
15346; ;2024-04-27;17;33
15347; ;2024-06-23;7;
15348; ;2024-06-18;9;67
15349; ;2024-05-20;14;
15350; ;2024-01-27;2;
15351; ;2024-01-05;12;23
15352; ;2024-01-24;6;
15353; ;2024-05-28;9;
15354; ;2024-04-08;6;
15355; ;2024-04-20;3;
15356; ;2024-01-18;10;
15357; ;2024-06-29;4;
15358; ;2024-02-18;4;
15359; ;2024-05-02;7;
15360; ;2024-06-19;3;
15361; ;2024-05-09;6;
15362; ;2024-02-22;1;6
15363; ;2024-03-23;3;
15364; ;2024-03-05;7;
15365; ;2024-03-09;8;
15366; ;2024-05-21;6;
15367; ;2024-05-16;6;
15368; ;2024-04-02;7;
15369; ;2024-03-20;4;
15370; ;2024-05-01;4;
15371; ;2024-04-06;12;
15372; ;2024-01-22;4;
15373; ;2024-05-13;16;
15374; ;2024-06-24;3;
15375; ;2024-04-10;7;
15376; ;2024-04-11;2;
15377; ;2024-02-17;12;
15378; ;2024-04-12;7;
15379; ;2024-04-14;2;
15380; ;2024-04-16;10;
15381; ;2024-03-27;2;
15382; ;2024-03-31;2;44
15383; ;2024-05-02;11;
15384; ;2024-06-22;39;
15385; ;2024-01-15;15;
15386; ;2024-02-19;3;
15387; ;2024-01-12;5;
15388; ;2024-01-22;6;
15389; ;2024-05-20;3;
15390; ;2024-02-17;3;
15391; ;2024-05-08;6;
15392; ;2024-01-06;12;
15393; ;2024-06-29;7;
15394; ;2024-03-24;10;
15395; ;2024-05-13;9;
15396; ;2024-04-27;25;
15397; ;2024-03-02;9;
15398; ;2024-03-16;7;
15399; ;2024-04-22;3;
15400; ;2024-01-30;12;
15401; ;2024-03-21;20;
15402; ;2024-05-28;12;
15403; ;2024-06-01;12;
15404; ;2024-01-26;12;
15405; ;2024-01-08;9;
15406; ;2024-03-20;16;
15407; ;2024-04-29;5;
15408; ;2024-05-09;17;
15409; ;2024-04-20;9;
15410; ;2024-02-25;6;
15411; ;2024-04-09;4;
15412; ;2024-04-06;12;
15413; ;2024-03-13;32;
15414; ;2024-01-14;7;
15415; ;2024-04-10;7;
15416; ;2024-03-21;5;
15417; ;2024-02-17;2;
15418; ;2024-01-20;11;
15419; ;2024-04-05;9;
15420; ;2024-06-27;14;
15421; ;2024-06-12;4;
15422; ;2024-06-18;10;91
15423; ;2024-01-17;15;98
15424; ;2024-06-24;12;
15425; ;2024-04-07;17;
15426; ;2024-03-04;9;
15427; ;2024-03-03;4;
15428; ;2024-05-22;5;
15429; ;2024-03-08;4;
15430; ;2024-03-18;12;
15431; ;2024-05-14;14;
15432; ;2024-02-10;17;
15433; ;2024-01-25;16;
15434; ;2024-06-09;37;
15435; ;2024-03-18;13;
15436; ;2024-06-22;7;
15437; ;2024-02-15;19;
15438; ;2024-05-22;12;35
15439; ;2024-01-08;4;
15440; ;2024-02-08;3;
15441; ;2024-04-20;10;
15442; ;2024-06-05;5;
15443; ;2024-04-09;6;
15444; ;2024-01-10;24;
15445; ;2024-04-22;5;
15446; ;2024-06-17;28;74
15447; ;2024-02-24;5;
15448; ;2024-02-18;5;
15449; ;2024-01-11;3;
15450; ;2024-02-10;8;
15451; ;2024-01-13;29;
15452; ;2024-04-01;6;
15453; ;2024-04-06;4;80
15454; ;2024-06-03;9;
15455; ;2024-04-22;3;72
15456; ;2024-06-29;6;
15457; ;2024-03-29;3;
15458; ;2024-03-20;11;
15459; ;2024-06-10;3;
15460; ;2024-05-24;19;55
15461; ;2024-06-11;15;
15462; ;2024-01-03;3;
15463; ;2024-04-25;11;
15464; ;2024-03-28;30;
15465; ;2024-05-02;15;79
15466; ;2024-02-14;5;
15467; ;2024-06-20;9;
15468; ;2024-05-20;7;
15469; ;2024-03-07;9;
15470; ;2024-01-21;14;
15471; ;2024-03-17;12;
15472; ;2024-06-12;10;
15473; ;2024-05-13;3;8
15474; ;2024-02-18;5;
15475; ;2024-05-07;12;
15476; ;2024-03-12;3;
15477; ;2024-02-26;6;
15478; ;2024-02-18;1;
15479; ;2024-03-10;16;28
15480; ;2024-06-30;3;
15481; ;2024-06-09;19;
15482; ;2024-02-04;6;
15483; ;2024-02-06;1;93
15484; ;2024-05-02;15;
15485; ;2024-06-28;2;
15486; ;2024-06-15;2;51
15487; ;2024-02-04;4;
15488; ;2024-05-26;1;
15489; ;2024-05-13;9;
15490; ;2024-05-19;12;
15491; ;2024-05-15;11;
15492; ;2024-06-10;14;
15493; ;2024-04-26;2;
15494; ;2024-05-25;10;
15495; ;2024-06-08;22;
15496; ;2024-02-26;10;
15497; ;2024-06-17;4;
15498; ;2024-03-14;5;
15499; ;2024-06-08;8;
15500; ;2024-06-21;1;
15501; ;2024-02-03;2;
15502; ;2024-02-06;11;
15503; ;2024-06-24;2;
15504; ;2024-04-21;2;
15505; ;2024-03-03;8;
15506; ;2024-03-05;5;
15507; ;2024-06-11;12;
15508; ;2024-02-07;4;
15509; ;2024-06-25;3;
15510; ;2024-03-27;11;25
15511; ;2024-06-11;12;
15512; ;2024-01-30;5;
15513; ;2024-06-28;16;
15514; ;2024-05-09;3;
15515; ;2024-01-25;4;
15516; ;2024-06-22;2;
15517; ;2024-01-03;30;85
15518; ;2024-02-17;24;
15519; ;2024-02-01;14;
15520; ;2024-06-18;14;
15521; ;2024-04-13;11;
15522; ;2024-05-30;15;
15523; ;2024-06-30;4;
15524; ;2024-06-22;25;
15525; ;2024-06-12;3;
15526; ;2024-05-30;11;
15527; ;2024-01-20;5;
15528; ;2024-04-29;4;
15529; ;2024-06-01;3;
15530; ;2024-06-21;4;
15531; ;2024-01-03;13;
15532; ;2024-05-04;7;
15533; ;2024-05-16;12;
15534; ;2024-02-03;13;
15535; ;2024-01-22;4;61
15536; ;2024-06-12;10;
15537; ;2024-02-09;16;
15538; ;2024-06-10;19;
15539; ;2024-01-18;4;
15540; ;2024-01-02;5;
15541; ;2024-04-15;13;
15542; ;2024-05-30;6;
15543; ;2024-05-07;5;
15544; ;2024-06-26;9;
15545; ;2024-02-19;32;
15546; ;2024-02-12;48;
15547; ;2024-02-24;11;
15548; ;2024-05-12;5;
15549; ;2024-06-22;16;
15550; ;2024-02-27;27;
15551; ;2024-05-15;14;
15552; ;2024-01-24;3;
15553; ;2024-05-14;8;
15554; ;2024-01-25;4;
15555; ;2024-05-05;16;
15556; ;2024-06-14;1;
15557; ;2024-05-23;26;
15558; ;2024-05-23;14;
15559; ;2024-05-16;10;
15560; ;2024-03-27;17;
15561; ;2024-04-14;3;
15562; ;2024-06-13;15;
15563; ;2024-03-17;6;
15564; ;2024-05-13;4;
15565; ;2024-01-17;1;
15566; ;2024-05-09;3;
15567; ;2024-03-17;1;
15568; ;2024-01-08;3;
15569; ;2024-04-24;8;
15570; ;2024-03-28;19;
15571; ;2024-05-16;6;
15572; ;2024-01-05;7;
15573; ;2024-04-29;6;
15574; ;2024-03-05;4;
15575; ;2024-03-10;3;
15576; ;2024-01-18;8;
15577; ;2024-06-09;11;
15578; ;2024-02-21;16;
15579; ;2024-04-03;8;
15580; ;2024-04-10;3;
15581; ;2024-05-24;22;
15582; ;2024-01-27;3;
15583; ;2024-01-10;8;
15584; ;2024-04-25;7;
15585; ;2024-01-29;28;
15586; ;2024-05-04;10;
15587; ;2024-05-15;22;
15588; ;2024-05-09;4;
15589; ;2024-05-09;19;
15590; ;2024-06-07;20;
15591; ;2024-06-05;9;
15592; ;2024-06-19;6;
15593; ;2024-02-28;7;
15594; ;2024-02-25;10;
15595; ;2024-02-26;6;
15596; ;2024-04-16;4;
15597; ;2024-02-10;2;
15598; ;2024-05-24;21;
15599; ;2024-05-20;20;3
15600; ;2024-05-26;7;
15601; ;2024-03-02;9;
15602; ;2024-03-18;5;
15603; ;2024-03-02;6;
15604; ;2024-03-20;18;90
15605; ;2024-03-14;8;
15606; ;2024-04-06;3;
15607; ;2024-05-14;6;
15608; ;2024-06-04;9;
15609; ;2024-04-09;9;
15610; ;2024-02-13;4;
15611; ;2024-06-03;5;
15612; ;2024-03-11;1;
15613; ;2024-02-19;10;
15614; ;2024-03-19;11;
15615; ;2024-02-20;8;
15616; ;2024-05-21;15;
15617; ;2024-06-10;7;
15618; ;2024-01-02;3;8
15619; ;2024-03-28;10;
15620; ;2024-05-10;39;
15621; ;2024-05-26;5;
15622; ;2024-01-12;14;
15623; ;2024-04-26;3;
15624; ;2024-06-05;5;
15625; ;2024-01-19;9;
15626; ;2024-04-05;11;
15627; ;2024-01-17;1;
15628; ;2024-03-31;15;
15629; ;2024-01-02;7;63
15630; ;2024-02-24;1;
15631; ;2024-02-14;4;
15632; ;2024-03-31;18;
15633; ;2024-04-27;3;85
15634; ;2024-05-28;10;
15635; ;2024-06-14;5;
15636; ;2024-02-07;11;
15637; ;2024-06-17;40;
15638; ;2024-06-14;9;
15639; ;2024-06-30;5;
15640; ;2024-04-03;2;
15641; ;2024-01-24;42;
15642; ;2024-02-02;4;
15643; ;2024-04-21;3;
15644; ;2024-05-22;5;
15645; ;2024-02-15;8;
15646; ;2024-04-03;3;
15647; ;2024-01-24;2;
15648; ;2024-03-03;3;
15649; ;2024-01-07;18;
15650; ;2024-03-29;4;58
15651; ;2024-01-21;29;
15652; ;2024-03-30;7;
15653; ;2024-05-03;12;
15654; ;2024-04-10;14;
15655; ;2024-02-21;15;
15656; ;2024-02-11;9;
15657; ;2024-05-01;7;
15658; ;2024-01-02;21;
15659; ;2024-06-04;10;91
15660; ;2024-03-13;22;
15661; ;2024-03-31;9;
15662; ;2024-04-06;2;73
15663; ;2024-05-15;7;
15664; ;2024-05-30;2;
15665; ;2024-06-16;17;
15666; ;2024-04-13;9;
15667; ;2024-02-26;34;
15668; ;2024-06-29;7;
15669; ;2024-04-16;6;
15670; ;2024-04-04;6;
15671; ;2024-02-06;4;
15672; ;2024-03-22;1;
15673; ;2024-02-14;9;
15674; ;2024-06-11;14;
15675; ;2024-04-11;8;
15676; ;2024-05-20;10;
15677; ;2024-06-21;10;
15678; ;2024-05-06;10;94
15679; ;2024-06-04;6;
15680; ;2024-02-19;9;
15681; ;2024-04-15;1;
15682; ;2024-05-16;4;
15683; ;2024-04-15;7;
15684; ;2024-04-05;18;
15685; ;2024-06-08;9;
15686; ;2024-01-16;19;
15687; ;2024-04-09;27;
15688; ;2024-05-09;4;75
15689; ;2024-01-13;6;58
15690; ;2024-02-24;12;
15691; ;2024-06-24;5;
15692; ;2024-06-17;15;
15693; ;2024-06-06;9;
15694; ;2024-03-03;9;
15695; ;2024-06-19;5;11
15696; ;2024-03-07;11;
15697; ;2024-02-01;23;
15698; ;2024-02-11;4;
15699; ;2024-04-05;4;
15700; ;2024-01-26;11;
15701; ;2024-05-24;9;
15702; ;2024-05-11;15;
15703; ;2024-03-20;10;
15704; ;2024-01-04;19;
15705; ;2024-02-17;30;
15706; ;2024-04-15;3;
15707; ;2024-05-21;24;
15708; ;2024-06-22;2;
15709; ;2024-01-30;12;
15710; ;2024-02-29;13;
15711; ;2024-05-14;5;
15712; ;2024-03-26;20;
15713; ;2024-03-31;6;
15714; ;2024-01-29;25;70
15715; ;2024-03-30;10;
15716; ;2024-05-05;11;
15717; ;2024-03-29;10;
15718; ;2024-03-18;11;
15719; ;2024-04-13;8;
15720; ;2024-03-13;17;
15721; ;2024-02-16;2;
15722; ;2024-03-14;14;
